total_docks,latitude,station_name,longitude,id,docks_in_service,status,short_name,geometry,index_right,statefp10,name10,commarea_n,namelsad10,commarea,geoid10,notes,tractce10,countyfp10
27,41.9256018819,Sheffield Ave & Fullerton Ave,-87.6537080423,a3a4ac3f-a135-11e9-9cda-0a87ae2ba916,27,In Service,TA1306000016,POINT (-87.6537080423 41.9256018819),796.0,17,704,7,Census Tract 704,7,17031070400,,070400,031
15,41.876268,Dearborn St & Van Buren St,-87.629155,a3b372b1-a135-11e9-9cda-0a87ae2ba916,15,In Service,624,POINT (-87.629155 41.876268),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
31,41.918306,Clark St & Armitage Ave,-87.636282,a3a523a6-a135-11e9-9cda-0a87ae2ba916,31,In Service,13146,POINT (-87.636282 41.918306),281.0,17,715,7,Census Tract 715,7,17031071500,,071500,031
15,41.967094,Damen Ave & Leland Ave,-87.679028,a3a87631-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1307000158,POINT (-87.679028 41.967094),234.0,17,8308,4,Census Tract 8308,4,17031830800,,830800,031
9,41.834108,Damen Ave & 33rd St,-87.67559,1594046362333434512,9,In Service,,POINT (-87.67559 41.834108),1.0,17,8403,59,Census Tract 8403,59,17031840300,,840300,031
39,41.884241,Daley Center Plaza,-87.629634,a3a4ea00-a135-11e9-9cda-0a87ae2ba916,39,In Service,TA1306000010,POINT (-87.629634 41.884241),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
9,41.9158931,Narragansett & McLean,-87.7851104,1575949506683597526,9,In Service,,POINT (-87.7851104 41.9158931),609.0,17,2504,25,Census Tract 2504,25,17031250400,,250400,031
11,41.920082,Damen Ave & Charleston St,-87.677855,a3aa5ed1-a135-11e9-9cda-0a87ae2ba916,11,In Service,13288,POINT (-87.677855 41.920082),187.0,17,8322,22,Census Tract 8322,22,17031832200,,832200,031
11,41.887832,Laramie Ave & Kinzie St,-87.755527,a3b11480-a135-11e9-9cda-0a87ae2ba916,11,In Service,530,POINT (-87.755527 41.887832),683.0,17,2515,25,Census Tract 2515,25,17031251500,,251500,031
4,41.892401,Streeter Dr/Grand Ave,-87.612388,1866476559603607834,4,In Service,PI00002,POINT (-87.612388 41.892401),546.0,17,814.02,8,Census Tract 814.02,8,17031081402,,081402,031
11,41.8481,Central Park Ave & 24th St,-87.715068,a3add889-a135-11e9-9cda-0a87ae2ba916,11,In Service,15687,POINT (-87.715068 41.8481),758.0,17,3006,30,Census Tract 3006,30,17031300600,,300600,031
19,41.9210567299,Wood St & Webster Ave,-87.6727974415,a3a83ba1-a135-11e9-9cda-0a87ae2ba916,18,In Service,TA1307000138,POINT (-87.672797441483 41.921056729928),218.0,17,8323,22,Census Tract 8323,22,17031832300,,832300,031
19,41.943739,Southport Ave & Roscoe St,-87.66402,a3a83698-a135-11e9-9cda-0a87ae2ba916,19,In Service,13071,POINT (-87.66402 41.943739),247.0,17,8319,6,Census Tract 8319,6,17031831900,,831900,031
18,41.9780306225,Clark St & Berwyn Ave,-87.6685649157,a3af460f-a135-11e9-9cda-0a87ae2ba916,18,In Service,KA1504000146,POINT (-87.668564915657 41.978030622487),575.0,17,309,77,Census Tract 309,77,17031030900,,030900,031
11,41.819102,Union Ave & Root St,-87.643278,a3ad327e-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1503000032,POINT (-87.643278 41.819102),126.0,17,8426,61,Census Tract 8426,61,17031842600,,842600,031
15,41.918084,Larrabee St & Armitage Ave,-87.643749,a3a9ecff-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1309000006,POINT (-87.643749 41.918084),278.0,17,718,7,Census Tract 718,7,17031071800,,071800,031
11,42.001785,Warren Park West,-87.688829,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,11,In Service,RP-001,POINT (-87.688829 42.001785),322.0,17,205,2,Census Tract 205,2,17031020500,,020500,031
11,41.7840710728,Eberhart Ave & 61st St,-87.6144835353,a3adaa52-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1503000033,POINT (-87.61448353529 41.784071072761),344.0,17,4206,42,Census Tract 4206,42,17031420600,,420600,031
11,41.7934294566,MLK Jr Dr & 56th St,-87.6158532619,a3ad7636-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1503000073,POINT (-87.6158532619 41.79342945658),406.0,17,4003,40,Census Tract 4003,40,17031400300,,400300,031
15,41.7045871022,Western Ave & 104th St,-87.6812034845,0f9b826b-8885-4c25-96fd-9e2c2074c34e,15,In Service,20123,POINT (-87.681203484535 41.704587102189),619.0,17,7206,72,Census Tract 7206,72,17031720600,,720600,031
15,41.927766,Lockwood Ave & Wrightwood Ave,-87.758544,1872721624592814362,15,In Service,21312,POINT (-87.758544 41.927766),81.0,17,1907.02,19,Census Tract 1907.02,19,17031190702,,190702,031
9,41.8084245,Francisco Ave & 47th St,-87.696619,1582242298157749812,9,In Service,,POINT (-87.696619 41.8084245),86.0,17,8428,58,Census Tract 8428,58,17031842800,,842800,031
15,41.876243,Michigan Ave & Ida B Wells Dr,-87.624426,a3a4499f-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1305000010,POINT (-87.624426 41.876243),375.0,17,3204,32,Census Tract 3204,32,17031320400,,320400,031
19,41.894877,LaSalle Dr & Huron St,-87.632326,a3b3820c-a135-11e9-9cda-0a87ae2ba916,19,In Service,KP1705001026,POINT (-87.632326 41.894877),680.0,17,817,8,Census Tract 817,8,17031081700,,081700,031
55,41.865312,Field Museum,-87.617867,a3a53324-a135-11e9-9cda-0a87ae2ba916,55,In Service,13029,POINT (-87.617867 41.865312),385.0,17,3301,33,Census Tract 3301,33,17031330100,,330100,031
15,41.809443,Lake Park Ave & 47th St,-87.591875,a3a98429-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1308000035,POINT (-87.591875 41.809443),405.0,17,3907,39,Census Tract 3907,39,17031390700,,390700,031
19,41.787877,Blackstone Ave & 59th St,-87.590461,1850866657089146912,19,In Service,22004,POINT (-87.590461 41.787877),483.0,17,4111,41,Census Tract 4111,41,17031411100,,411100,031
35,41.932418,Wilton Ave & Diversey Pkwy,-87.652705,a3a3a282-a135-11e9-9cda-0a87ae2ba916,35,In Service,TA1306000014,POINT (-87.652705 41.932418),769.0,17,703,7,Census Tract 703,7,17031070300,,070300,031
6,41.9362263,N Sheffield Ave & W Wellington Ave,-87.6537676,1436495118083561146,6,In Service,,POINT (-87.6537676 41.9362263),690.0,17,630,6,Census Tract 630,6,17031063000,,063000,031
9,41.881286,Washtenaw Ave & Madison St,-87.69396,1594046383808271020,9,In Service,,POINT (-87.69396 41.881286),40.0,17,8374,27,Census Tract 8374,27,17031837400,,837400,031
15,41.803038,Cottage Grove Ave & 51st St,-87.606615,a3ac30c5-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1309000067,POINT (-87.606615 41.803038),171.0,17,8436,38,Census Tract 8436,38,17031843600,,843600,031
9,41.8442315,Kildare Ave & 26th St,-87.7321534,1561012895895892548,9,In Service,,POINT (-87.7321534 41.8442315),216.0,17,3018.01,30,Census Tract 3018.01,30,17031301801,,301801,031
7,41.799659,Throop St & 52nd St,-87.657195,a3b213af-a135-11e9-9cda-0a87ae2ba916,7,In Service,556,POINT (-87.657195 41.799659),791.0,17,6119,61,Census Tract 6119,61,17031611900,,611900,031
23,41.8794723523,Wabash Ave & Adams St,-87.6256886059,a3a42a93-a135-11e9-9cda-0a87ae2ba916,22,In Service,KA1503000015,POINT (-87.6256886059 41.87947235235),375.0,17,3204,32,Census Tract 3204,32,17031320400,,320400,031
15,41.948797,Lincoln Ave & Waveland Ave,-87.675278,a3a95142-a135-11e9-9cda-0a87ae2ba916,15,In Service,13253,POINT (-87.675278 41.948797),656.0,17,506,5,Census Tract 506,5,17031050600,,050600,031
19,41.7943006205,Ellis Ave & 55th St,-87.6014497734,a3ad711d-a135-11e9-9cda-0a87ae2ba916,18,In Service,KA1504000076,POINT (-87.6014497734 41.79430062054),159.0,17,8362,41,Census Tract 8362,41,17031836200,,836200,031
9,41.86314,Albany Ave & Douglas Blvd,-87.703022,1594046392398205628,9,In Service,,POINT (-87.703022 41.86314),137.0,17,8431,29,Census Tract 8431,29,17031843100,,843100,031
9,41.902513,Lavergne Ave & Division St,-87.750869,1575949498093662914,9,In Service,,POINT (-87.750869 41.902513),612.0,17,2508,25,Census Tract 2508,25,17031250800,,250800,031
6,41.884606,Western Ave & Lake St,-87.685853,1594046379513303720,6,In Service,,POINT (-87.685853 41.884606),39.0,17,8378,28,Census Tract 8378,28,17031837800,,837800,031
9,41.8282301,California Ave & 36th St,-87.6945422,1582242315337619020,9,In Service,,POINT (-87.6945422 41.8282301),648.0,17,5801,58,Census Tract 5801,58,17031580100,,580100,031
11,41.75916,Woodlawn Ave & 75th St,-87.595751,a3b25656-a135-11e9-9cda-0a87ae2ba916,11,In Service,569,POINT (-87.595751 41.75916),124.0,17,8418,69,Census Tract 8418,69,17031841800,,841800,031
19,41.903029,California Ave & Division St,-87.697474,a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,19,In Service,13256,POINT (-87.697474 41.903029),310.0,17,2409,24,Census Tract 2409,24,17031240900,,240900,031
23,41.89766,Michigan Ave & Pearson St,-87.62351,a3a3e158-a135-11e9-9cda-0a87ae2ba916,23,In Service,13034,POINT (-87.62351 41.89766),224.0,17,813,8,Census Tract 813,8,17031081300,,081300,031
11,41.744531,Phillips Ave & 83rd St,-87.56506,a3b29a90-a135-11e9-9cda-0a87ae2ba916,11,In Service,582,POINT (-87.56506 41.744531),484.0,17,4604,46,Census Tract 4604,46,17031460400,,460400,031
19,41.870769,Wabash Ave & 9th St,-87.625734,a3aa9c65-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000010,POINT (-87.625734 41.870769),377.0,17,3206,32,Census Tract 3206,32,17031320600,,320600,031
15,41.999245,Clark St & Schreiber Ave,-87.671249,a3ae923d-a135-11e9-9cda-0a87ae2ba916,15,In Service,KA1504000156,POINT (-87.671249 41.999245),248.0,17,8306,1,Census Tract 8306,1,17031830600,,830600,031
15,41.961507,Paulina St & Montrose Ave,-87.671387,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1309000021,POINT (-87.671387 41.961507),526.0,17,602,6,Census Tract 602,6,17031060200,,060200,031
11,41.7804056457,Dorchester Ave & 63rd St,-87.5914159893,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,11,In Service,KA1503000046,POINT (-87.5914159893 41.7804056457),139.0,17,8439,42,Census Tract 8439,42,17031843900,Small area in CA 43,843900,031
11,41.880121,Central Ave & Madison St,-87.763238,a3b1ca28-a135-11e9-9cda-0a87ae2ba916,11,In Service,16916,POINT (-87.763238 41.880121),69.0,17,2521.02,25,Census Tract 2521.02,25,17031252102,,252102,031
15,41.913688,Sheffield Ave & Willow St,-87.652855,a3a51e6e-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1306000032,POINT (-87.652855 41.913688),176.0,17,8326,7,Census Tract 8326,7,17031832600,,832600,031
23,41.965221,Broadway & Wilson Ave,-87.658139,a3aa0699-a135-11e9-9cda-0a87ae2ba916,23,In Service,13074,POINT (-87.658139 41.965221),250.0,17,8307,3,Census Tract 8307,3,17031830700,,830700,031
15,41.950687,Ashland Ave & Grace St,-87.6687,a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,15,In Service,13319,POINT (-87.6687 41.950687),725.0,17,604,6,Census Tract 604,6,17031060400,,060400,031
26,41.949399,Sheffield Ave & Waveland Ave,-87.654529,a3a58495-a135-11e9-9cda-0a87ae2ba916,26,In Service,TA1307000126,POINT (-87.654529 41.949399),228.0,17,611,6,Census Tract 611,6,17031061100,,061100,031
11,41.894958,Central Ave & Chicago Ave,-87.764902,a3b1f4fb-a135-11e9-9cda-0a87ae2ba916,11,In Service,16920,POINT (-87.764902 41.894958),573.0,17,2512,25,Census Tract 2512,25,17031251200,,251200,031
23,41.871262,Wolcott Ave & Polk St,-87.673688,a3ab86b6-a135-11e9-9cda-0a87ae2ba916,23,In Service,TA1309000064,POINT (-87.673688 41.871262),5.0,17,8382,28,Census Tract 8382,28,17031838200,,838200,031
20,41.8854917063,Morgan St & Lake St*,-87.6522892714,94788869-1849-43f6-99e1-2eacbc3fab03,19,In Service,chargingstx4,POINT (-87.652289271355 41.885491706269),66.0,17,8330,28,Census Tract 8330,28,17031833000,,833000,031
15,41.9466358306,Talman Ave & Addison St,-87.694614758,a3afd7ab-a135-11e9-9cda-0a87ae2ba916,15,In Service,15632,POINT (-87.694614758 41.9466358306),111.0,17,8437,5,Census Tract 8437,5,17031843700,,843700,031
15,41.743717,Stewart Ave & 83rd St,-87.634088,cec28069-2a36-48e1-bcec-2364b44834c4,15,In Service,20120,POINT (-87.634088 41.743717),0.0,17,8424,44,Census Tract 8424,44,17031842400,,842400,031
15,41.9267559875,Cannon Dr & Fullerton Ave,-87.6344287848,a3a41004-a135-11e9-9cda-0a87ae2ba916,15,In Service,13124,POINT (-87.6344287848 41.9267559875),105.0,17,701.01,7,Census Tract 701.01,7,17031070101,,070101,031
15,41.932225,Lincoln Ave & Diversey Pkwy,-87.658617,a3a64639-a135-11e9-9cda-0a87ae2ba916,14,In Service,TA1307000064,POINT (-87.658617 41.932225),796.0,17,704,7,Census Tract 704,7,17031070400,,070400,031
15,42.018901,Western Ave & Howard St,-87.690048,a3b1050d-a135-11e9-9cda-0a87ae2ba916,15,In Service,527,POINT (-87.690048 42.018901),334.0,17,201,2,Census Tract 201,2,17031020100,,020100,031
15,42.063598,Central St Metra,-87.69873,a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,15,In Service,E006,POINT (-87.69873 42.063598),,,,,809100,,,,,
9,41.8392528,La Villita Park (Albany/30th),-87.7020207,1622724289952663440,9,In Service,,POINT (-87.7020207 41.8392528),127.0,17,8435,30,Census Tract 8435,30,17031843500,,843500,031
9,41.866402,Keeler Ave & Roosevelt Rd,-87.7300171,1561012870126088746,9,In Service,,POINT (-87.7300171 41.866402),100.0,17,8430,29,Census Tract 8430,29,17031843000,,843000,031
9,41.8444715,Harding Ave & 26th St,-87.7232647,1561012874421056046,9,In Service,,POINT (-87.7232647 41.8444715),770.0,17,3005,30,Census Tract 3005,30,17031300500,,300500,031
6,41.95774,Western Ave & Berteau Ave,-87.688273,1594046426757944042,6,In Service,,POINT (-87.688273 41.95774),632.0,17,502,5,Census Tract 502,5,17031050200,,050200,031
35,41.886022,Michigan Ave & Lake St,-87.624398,a3a46e71-a135-11e9-9cda-0a87ae2ba916,35,In Service,TA1305000011,POINT (-87.624398 41.886022),590.0,17,3201,32,Census Tract 3201,32,17031320100,,320100,031
9,41.927294,Narragansett & Wrightwood,-87.7852027,1563698675436490730,9,In Service,,POINT (-87.7852027 41.927294),79.0,17,1906.01,19,Census Tract 1906.01,19,17031190601,,190601,031
11,41.779835,Stewart Ave & 63rd St,-87.634774,a3b4590f-a135-11e9-9cda-0a87ae2ba916,11,In Service,649,POINT (-87.634774 41.779835),441.0,17,6809,68,Census Tract 6809,68,17031680900,,680900,031
9,41.950244,Troy St & Grace St,-87.706489,1594046456830870690,9,In Service,,POINT (-87.706489 41.950244),382.0,17,1607,16,Census Tract 1607,16,17031160700,,160700,031
15,41.858166,Racine Ave & 18th St,-87.656495,a3a3ace6-a135-11e9-9cda-0a87ae2ba916,15,In Service,13164,POINT (-87.656495 41.858166),373.0,17,3106,31,Census Tract 3106,31,17031310600,,310600,031
9,41.9448846,Orange & Addison,-87.82423,1571105055115583502,9,In Service,,POINT (-87.82423 41.9448846),463.0,17,1707,17,Census Tract 1707,17,17031170700,,170700,031
23,41.932588,DuSable Lake Shore Dr & Diversey Pkwy,-87.636427,a3aac4f9-a135-11e9-9cda-0a87ae2ba916,23,In Service,TA1309000039,POINT (-87.636427 41.932588),105.0,17,701.01,7,Census Tract 701.01,7,17031070101,,070101,031
11,41.997136,McCormick Blvd & Devon Ave,-87.711217,1861588043429399408,11,In Service,23101,POINT (-87.711217 41.997136),750.0,17,1301,13,Census Tract 1301,13,17031130100,,130100,031
15,41.9840446107,Broadway & Ridge Ave,-87.6602738295,a3af3bac-a135-11e9-9cda-0a87ae2ba916,15,In Service,15578,POINT (-87.6602738295 41.9840446107),552.0,17,305,77,Census Tract 305,77,17031030500,,030500,031
19,41.87464,Racine Ave & Congress Pkwy,-87.65703,a3a405a1-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1306000025,POINT (-87.65703 41.87464),90.0,17,8329,28,Census Tract 8329,28,17031832900,,832900,031
3,41.701217,S Aberdeen St & W 106th St,-87.649345,1448642162257565290,3,In Service,,POINT (-87.649345 41.701217),607.0,17,7307,73,Census Tract 7307,73,17031730700,,730700,031
31,41.890573,Cityfront Plaza Dr & Pioneer Ct,-87.622072,a3a790cc-a135-11e9-9cda-0a87ae2ba916,31,In Service,13427,POINT (-87.622072 41.890573),165.0,17,814.03,8,Census Tract 814.03,8,17031081403,Small unpopulated area in CA 32,081403,031
9,41.953634,Campbell Ave & Irving Park Rd,-87.690782,1594046431052911340,9,In Service,,POINT (-87.690782 41.953634),111.0,17,8437,5,Census Tract 8437,5,17031843700,,843700,031
39,41.860384,Wabash Ave & 16th St,-87.625813,a3a4c0df-a135-11e9-9cda-0a87ae2ba916,39,In Service,SL-012,POINT (-87.625813 41.860384),385.0,17,3301,33,Census Tract 3301,33,17031330100,,330100,031
15,42.048214,Benson Ave & Church St,-87.683485,a3b2e20c-a135-11e9-9cda-0a87ae2ba916,15,In Service,596,POINT (-87.683485 42.048214),,,,,809402,,,,,
15,41.954177,Southport Ave & Irving Park Rd,-87.664358,a3aa8ca0-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1309000043,POINT (-87.664358 41.954177),725.0,17,604,6,Census Tract 604,6,17031060400,,060400,031
11,41.968204,Monticello Ave & Lawrence Ave,-87.719547,1859027847673133268,11,In Service,23108,POINT (-87.719547 41.968204),122.0,17,1406.02,14,Census Tract 1406.02,14,17031140602,,140602,031
11,42.012342,Oakley Ave & Touhy Ave,-87.688243,a3b0fff9-a135-11e9-9cda-0a87ae2ba916,11,In Service,RP-004,POINT (-87.688243 42.012342),334.0,17,201,2,Census Tract 201,2,17031020100,,020100,031
15,41.912732,Kilpatrick Ave & Grand Ave,-87.743636,1863878044896486356,15,In Service,21374,POINT (-87.743636 41.912732),64.0,17,8313,25,Census Tract 8313,25,17031831300,,831300,031
11,41.8349,Calumet Ave & 33rd St,-87.61793,a3a639f5-a135-11e9-9cda-0a87ae2ba916,11,In Service,13217,POINT (-87.61793 41.8349),202.0,17,8395,35,Census Tract 8395,35,17031839500,,839500,031
19,41.925566,Racine Ave & Fullerton Ave,-87.658416,a3a4fec3-a135-11e9-9cda-0a87ae2ba916,18,In Service,TA1306000026,POINT (-87.658416 41.925566),796.0,17,704,7,Census Tract 704,7,17031070400,,070400,031
10,41.707338,Woodlawn & 103rd,-87.59399,1448642183732401786,10,In Service,,POINT (-87.59399 41.707338),264.0,17,5002,50,Census Tract 5002,50,17031500200,,500200,031
9,41.9309018,Meade Ave & Diversey Ave,-87.7784686,1563698675436490728,9,In Service,,POINT (-87.7784686 41.9309018),79.0,17,1906.01,19,Census Tract 1906.01,19,17031190601,,190601,031
11,41.813996,Marshfield Ave & 44th St,-87.666589,a3b1efd6-a135-11e9-9cda-0a87ae2ba916,11,In Service,549,POINT (-87.666589 41.813996),709.0,17,6103,61,Census Tract 6103,61,17031610300,,610300,031
15,41.8694821,May St & Taylor St,-87.6554864,a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,15,In Service,13160,POINT (-87.6554864 41.8694821),89.0,17,8333,28,Census Tract 8333,28,17031833300,,833300,031
11,42.016977,Wolcott Ave & Fargo Ave,-87.677725,a3b0e141-a135-11e9-9cda-0a87ae2ba916,11,In Service,519,POINT (-87.677725 42.016977),53.0,17,102.01,1,Census Tract 102.01,1,17031010201,,010201,031
15,41.934883,Central Ave & Wellington Ave,-87.766753,1890604055552786620,15,In Service,23173,POINT (-87.766753 41.934883),83.0,17,1904.02,19,Census Tract 1904.02,19,17031190402,,190402,031
15,41.907066,Ashland Ave & Blackhawk St,-87.667252,a3aad940-a135-11e9-9cda-0a87ae2ba916,15,In Service,13224,POINT (-87.667252 41.907066),489.0,17,2416,24,Census Tract 2416,24,17031241600,,241600,031
19,41.871737,Morgan St & Polk St,-87.65103,a3a8711c-a135-11e9-9cda-0a87ae2ba916,18,In Service,TA1307000130,POINT (-87.65103 41.871737),103.0,17,8419,28,Census Tract 8419,28,17031841900,,841900,031
15,41.831379,Calumet Ave & 35th St,-87.618034,a3aae35a-a135-11e9-9cda-0a87ae2ba916,15,In Service,13345,POINT (-87.618034 41.831379),202.0,17,8395,35,Census Tract 8395,35,17031839500,,839500,031
19,41.91021,Larrabee St & North Ave,-87.6435,a3a3eb9a-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1306000008,POINT (-87.6435 41.91021),110.0,17,8422,8,Census Tract 8422,8,17031842200,,842200,031
9,41.9476665,Panama Ave & Grace St,-87.829258,1571105042230683640,9,In Service,,POINT (-87.829258 41.9476665),452.0,17,1705,17,Census Tract 1705,17,17031170500,,170500,031
9,41.793279,Komensky Ave & 55th St,-87.724189,1594041777104953202,9,In Service,,POINT (-87.724189 41.793279),794.0,17,6202,62,Census Tract 6202,62,17031620200,,620200,031
23,41.903119,Honore St & Division St,-87.673935,a3a3b731-a135-11e9-9cda-0a87ae2ba916,23,In Service,TA1305000034,POINT (-87.673935 41.903119),467.0,17,2422,24,Census Tract 2422,24,17031242200,,242200,031
15,41.994028,California Ave & Granville Ave,-87.699302,1870193411073343610,15,In Service,23104,POINT (-87.699302 41.994028),30.0,17,208.02,2,Census Tract 208.02,2,17031020802,,020802,031
55,41.8672259568,Shedd Aquarium,-87.6153553902,a3a37378-a135-11e9-9cda-0a87ae2ba916,55,In Service,15544,POINT (-87.6153553902 41.86722595682),385.0,17,3301,33,Census Tract 3301,33,17031330100,,330100,031
9,41.8579886,Ping Tom Park (East),-87.6319447,1500206163166594382,9,In Service,,POINT (-87.6319447 41.8579886),343.0,17,3302,33,Census Tract 3302,33,17031330200,,330200,031
15,41.8692652184,Wood St & Taylor St (Temp),-87.6737308502,a3aa82d0-a135-11e9-9cda-0a87ae2ba916,15,In Service,13285,POINT (-87.67373085022 41.869265218438),5.0,17,8382,28,Census Tract 8382,28,17031838200,,838200,031
9,41.8952,Lamon Ave & Chicago Ave,-87.748223,1575949493798695614,9,In Service,,POINT (-87.748223 41.8952),588.0,17,2510,25,Census Tract 2510,25,17031251000,,251000,031
15,41.862378,Morgan Ave & 14th Pl,-87.651062,a3a6002c-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1306000002,POINT (-87.651062 41.862378),761.0,17,2838,28,Census Tract 2838,28,17031283800,,283800,031
8,41.944019,N Southport Ave & W Newport Ave,-87.663975,1436495115557663136,8,In Service,,POINT (-87.663975 41.944019),247.0,17,8319,6,Census Tract 8319,6,17031831900,,831900,031
19,41.895769,Damen Ave & Chicago Ave,-87.67722,a3a5ce97-a135-11e9-9cda-0a87ae2ba916,19,In Service,13132,POINT (-87.67722 41.895769),560.0,17,2430,24,Census Tract 2430,24,17031243000,,243000,031
9,41.9383682,Mason Ave & Belmont Ave,-87.7725029,1563698718386161684,9,In Service,,POINT (-87.7725029 41.9383682),83.0,17,1904.02,19,Census Tract 1904.02,19,17031190402,,190402,031
19,41.788746,Ellis Ave & 58th St,-87.601334,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000011,POINT (-87.601334 41.788746),159.0,17,8362,41,Census Tract 8362,41,17031836200,,836200,031
11,41.775393,Racine Ave & 65th St,-87.654308,a3b23cb8-a135-11e9-9cda-0a87ae2ba916,11,In Service,564,POINT (-87.654308 41.775393),442.0,17,6810,68,Census Tract 6810,68,17031681000,,681000,031
9,41.941499,Elston Ave & Henderson St,-87.701051,1594046418168009436,9,In Service,,POINT (-87.701051 41.941499),431.0,17,2101,21,Census Tract 2101,21,17031210100,,210100,031
15,41.809835,Greenwood Ave & 47th St,-87.599383,a3a93622-a135-11e9-9cda-0a87ae2ba916,15,In Service,TA1308000002,POINT (-87.599383 41.809835),401.0,17,3902,39,Census Tract 3902,39,17031390200,,390200,031
9,41.9227049,Long Ave & Belden Ave,-87.760954,1563698688321392630,9,In Service,,POINT (-87.760954 41.9227049),316.0,17,1912,19,Census Tract 1912,19,17031191200,,191200,031
11,41.856802,Wells St & 19th St,-87.633879,a3a80009-a135-11e9-9cda-0a87ae2ba916,11,In Service,SL-006,POINT (-87.633879 41.856802),2.0,17,8411,34,Census Tract 8411,34,17031841100,,841100,031
23,41.87772613,Aberdeen St & Jackson Blvd,-87.65478743,a3a3cbac-a135-11e9-9cda-0a87ae2ba916,23,In Service,13157,POINT (-87.65478743 41.87772613),95.0,17,8331,28,Census Tract 8331,28,17031833100,,833100,031
11,41.744615,Commercial Ave & 83rd St,-87.551208,a3b2956a-a135-11e9-9cda-0a87ae2ba916,11,In Service,TA1309000051,POINT (-87.551208 41.744615),514.0,17,4602,46,Census Tract 4602,46,17031460200,,460200,031
15,41.764748,California Ave & 71st St,-87.693121,1861589903150238332,15,In Service,23140,POINT (-87.693121 41.764748),393.0,17,6609,66,Census Tract 6609,66,17031660900,,660900,031
15,41.968812,Winthrop Ave & Lawrence Ave,-87.657659,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,14,In Service,TA1308000021,POINT (-87.657659 41.968812),250.0,17,8307,3,Census Tract 8307,3,17031830700,,830700,031
14,42.0105865628,Sheridan Rd & Greenleaf Ave,-87.6624120948,a3ac4024-a135-11e9-9cda-0a87ae2ba916,14,In Service,KA1504000159,POINT (-87.6624120948 42.01058656284),277.0,17,104,1,Census Tract 104,1,17031010400,,010400,031
9,41.9097167,Menard Ave & North Ave,-87.7702037,1575949528657471478,9,In Service,,POINT (-87.7702037 41.9097167),609.0,17,2504,25,Census Tract 2504,25,17031250400,,250400,031
9,41.984746,Francisco Ave & Hollywood Ave,-87.701593,1594046456822715150,9,In Service,,POINT (-87.701593 41.984746),62.0,17,207.01,2,Census Tract 207.01,2,17031020701,,020701,031
19,41.925858,Lakeview Ave & Fullerton Pkwy,-87.638973,a3aa6e51-a135-11e9-9cda-0a87ae2ba916,19,In Service,TA1309000019,POINT (-87.638973 41.925858),105.0,17,701.01,7,Census Tract 701.01,7,17031070101,,070101,031
11,41.872993,Central Ave & Harrison St,-87.764499,a3b1c47b-a135-11e9-9cda-0a87ae2ba916,11,In Service,16915,POINT (-87.764499 41.872993),69.0,17,2521.02,25,Census Tract 2521.02,25,17031252102,,252102,031
43,41.897764,Larrabee St & Kingsbury St,-87.642884,a3a4591a-a135-11e9-9cda-0a87ae2ba916,42,In Service,TA1306000009,POINT (-87.642884 41.897764),626.0,17,819,8,Census Tract 819,8,17031081900,,081900,031
55,41.877245,Canal St & Jackson Blvd,-87.639366,a3a4d069-a135-11e9-9cda-0a87ae2ba916,55,In Service,13138,POINT (-87.639366 41.877245),786.0,17,2819,28,Census Tract 2819,28,17031281900,,281900,031
15,41.7218499,State St & 95th St,-87.6228544,792ceba0-564f-4a2c-bcb5-90da781ffeef,15,In Service,20104,POINT (-87.6228544 41.7218499),569.0,17,4903,49,Census Tract 4903,49,17031490300,,490300,031
35,41.885837,Franklin St & Lake St,-87.6355,a3a6f7a5-a135-11e9-9cda-0a87ae2ba916,35,In Service,TA1307000111,POINT (-87.6355 41.885837),96.0,17,8391,32,Census Tract 8391,32,17031839100,,839100,031
