id,address,status,match_quality,matched_address,tiger_line_id,tiger_side,state,county,tract,block,longitude,latitude
45,"11250 S ADA ST, Chicago, IL, 60643",No_Match,,,,,,,,,,
46,"1978 W 111TH ST, Chicago, IL, 60643",Match,Exact,"1978 W 111TH ST, CHICAGO, IL, 60643",111823296.0,R,17.0,31.0,750200.0,2013.0,-87.67086620688684,41.69200078918527
47,"2230 W 108TH PL, Chicago, IL, 60643",Match,Exact,"2230 W 108TH PL, CHICAGO, IL, 60643",111822509.0,R,17.0,31.0,750200.0,3004.0,-87.67926226866041,41.696699656333976
48,"11320 S WESTERN AVE, Chicago, IL, 60655",Match,Non_Exact,"11320 S WESTERN AVE, CHICAGO, IL, 60643",111822609.0,R,17.0,31.0,750400.0,1025.0,-87.68110719967575,41.68790957531053
49,"10970 S PROSPECT AVE, Chicago, IL, 60643",Match,Exact,"10970 S PROSPECT AVE, CHICAGO, IL, 60643",111823311.0,R,17.0,31.0,750200.0,2005.0,-87.66910676489528,41.694191962736625
390,"6340 N LAKEWOOD AVE, Chicago, IL, 60660",Match,Exact,"6340 N LAKEWOOD AVE, CHICAGO, IL, 60660",111745738.0,L,17.0,31.0,30200.0,1004.0,-87.66306925559576,41.99709739980716
270,"361 E 85TH ST, Chicago, IL, 60619",Match,Exact,"361 E 85TH ST, CHICAGO, IL, 60619",616793385.0,R,17.0,31.0,440300.0,2013.0,-87.61569642112204,41.74008497426507
391,"711 W 60TH PL, Chicago, IL, 60621",Match,Exact,"711 W 60TH PL, CHICAGO, IL, 60621",605541747.0,L,17.0,31.0,834800.0,3008.0,-87.64279829213808,41.784165793636475
271,"100 W 47TH ST, Chicago, IL, 60609",Match,Exact,"100 W 47TH ST, CHICAGO, IL, 60609",111829743.0,R,17.0,31.0,835500.0,2000.0,-87.62899412616724,41.809243453853185
392,"3656 N GREENVIEW AVE, Chicago, IL, 60613",Match,Exact,"3656 N GREENVIEW AVE, CHICAGO, IL, 60613",605238178.0,L,17.0,31.0,60400.0,2012.0,-87.66654413517574,41.948176664110804
272,"9912 S PRINCETON AVE, Chicago, IL, 60628",Match,Exact,"9912 S PRINCETON AVE, CHICAGO, IL, 60628",605471839.0,R,17.0,31.0,490700.0,3004.0,-87.63096401473211,41.71396673788075
393,"1722 N ASHLAND AVE, Chicago, IL, 60614",Match,Non_Exact,"1722 N ASHLAND AVE, CHICAGO, IL, 60622",605066822.0,L,17.0,31.0,240200.0,1000.0,-87.6678354735161,41.91309149302822
273,"7000 N SACRAMENTO AVE, Chicago, IL, 60645",Match,Exact,"7000 N SACRAMENTO AVE, CHICAGO, IL, 60645",605262037.0,L,17.0,31.0,20301.0,1000.0,-87.70454788179347,42.01112347772386
394,"5426 S SHIELDS AVE, Chicago, IL, 60609",Match,Exact,"5426 S SHIELDS AVE, CHICAGO, IL, 60609",605504275.0,R,17.0,31.0,835600.0,2012.0,-87.63432429326684,41.79572040808574
274,"3100 W BRYN MAWR AVE, Chicago, IL, 60659",Match,Exact,"3100 W BRYN MAWR AVE, CHICAGO, IL, 60659",111891545.0,L,17.0,31.0,130300.0,1000.0,-87.70823929505673,41.98313242848508
395,"7526 S LOWE AVE, Chicago, IL, 60621",Match,Non_Exact,"7526 S LOWE AVE, CHICAGO, IL, 60620",111831308.0,R,17.0,31.0,681300.0,1017.0,-87.6406104651615,41.756492591717176
275,"3000 W ARGYLE ST, Chicago, IL, 60625",Match,Exact,"3000 W ARGYLE ST, CHICAGO, IL, 60625",643192582.0,R,17.0,31.0,140100.0,1000.0,-87.70385628420183,41.97218843010944
396,"534 N ALBANY AVE, Chicago, IL, 60612",Match,Exact,"534 N ALBANY AVE, CHICAGO, IL, 60612",605051685.0,R,17.0,31.0,836700.0,2026.0,-87.70403900333775,41.89131730581073
397,"8421 S MORGAN ST, Chicago, IL, 60620",Match,Exact,"8421 S MORGAN ST, CHICAGO, IL, 60620",111831505.0,L,17.0,31.0,711000.0,2005.0,-87.64854470119298,41.74105752536411
156,"4674 N VIRGINIA AVE, Chicago, IL, 60625",Match,Exact,"4674 NORTH VIRGINIA AVE, CHICAGO, IL, 60625",111760162.0,L,17.0,31.0,40700.0,4001.0,-87.69775405055015,41.966395288813885
277,"1342 E 54TH ST, Chicago, IL, 60615",Match,Exact,"1342 E 54TH ST, CHICAGO, IL, 60615",111771749.0,L,17.0,31.0,410700.0,1007.0,-87.59230243416386,41.79809486645752
398,"3505 N SOUTHPORT AVE, Chicago, IL, 60657",Match,Exact,"3505 N SOUTHPORT AVE, CHICAGO, IL, 60657",111762167.0,R,17.0,31.0,61500.0,1009.0,-87.66389495126555,41.9454096918181
157,"4500 N CALIFORNIA AVE, Chicago, IL, 60625",Match,Exact,"4500 N CALIFORNIA AVE, CHICAGO, IL, 60625",111760198.0,L,17.0,31.0,140800.0,2007.0,-87.69859812492763,41.96313262958114
278,"5001 S COTTAGE GROVE AVE, Chicago, IL, 60615",Match,Exact,"5001 S COTTAGE GROVE AVE, CHICAGO, IL, 60615",111771229.0,L,17.0,31.0,390400.0,2011.0,-87.606370549801,41.804026887860516
399,"1420 N ARTESIAN AVE, Chicago, IL, 60622",Match,Exact,"1420 N ARTESIAN AVE, CHICAGO, IL, 60622",111763213.0,L,17.0,31.0,241100.0,1007.0,-87.68844054083343,41.90706169172023
158,"2634 W SUNNYSIDE AVE, Chicago, IL, 60625",Match,Exact,"2634 W SUNNYSIDE AVE, CHICAGO, IL, 60625",111760221.0,R,17.0,31.0,40800.0,2003.0,-87.6940411169428,41.96316143110374
279,"5215 S WOODLAWN AVE, Chicago, IL, 60615",Match,Exact,"5215 S WOODLAWN AVE, CHICAGO, IL, 60615",605500965.0,L,17.0,31.0,410700.0,1003.0,-87.59659571539811,41.80077972636934
159,"4626 N MANOR AVE, Chicago, IL, 60625",Match,Exact,"4626 N MANOR AVE, CHICAGO, IL, 60625",111760089.0,L,17.0,31.0,140800.0,5024.0,-87.70127555378457,41.96631676116334
50,"2234 W 115TH ST, Chicago, IL, 60643",Match,Exact,"2234 W 115TH ST, CHICAGO, IL, 60643",654360598.0,R,17.0,31.0,750500.0,1010.0,-87.67805788477295,41.68428519099376
57,"6700 N AVONDALE AVE, Chicago, IL, 60631",Match,Exact,"6700 N AVONDALE AVE, CHICAGO, IL, 60631",605263962.0,L,17.0,31.0,90300.0,1000.0,-87.8184340328018,42.002293934119336
59,"5430 N OLCOTT AVE, Chicago, IL, 60656",Match,Non_Exact,"5430 N WOLCOTT AVE, CHICAGO, IL, 60640",111761103.0,L,17.0,31.0,40100.0,1003.0,-87.67659371593948,41.979995437772345
280,"1437 E 54TH ST, Chicago, IL, 60615",Match,Exact,"1437 E 54TH ST, CHICAGO, IL, 60615",111771933.0,R,17.0,31.0,410800.0,2001.0,-87.59029201895447,41.79800486224133
283,"2230 W CORTLAND ST, Chicago, IL, 60647",Match,Exact,"2230 W CORTLAND ST, CHICAGO, IL, 60647",616789453.0,R,17.0,31.0,222200.0,1004.0,-87.68319885818465,41.916177536670716
285,"6020 W FOSTER AVE, Chicago, IL, 60630",Match,Exact,"6020 W FOSTER AVE, CHICAGO, IL, 60630",616886800.0,R,17.0,31.0,110300.0,3000.0,-87.77913608253749,41.975725433715866
165,"2500 W LUNT AVE, Chicago, IL, 60645",Match,Exact,"2500 W LUNT AVE, CHICAGO, IL, 60645",111889308.0,R,17.0,31.0,20302.0,3005.0,-87.69177445446394,42.00867934228245
286,"3770 S WENTWORTH AVE, Chicago, IL, 60609",Match,Exact,"3770 S WENTWORTH AVE, CHICAGO, IL, 60609",639822906.0,R,17.0,31.0,340600.0,1011.0,-87.63144236261923,41.82580644384211
166,"7340 N ROGERS AVE, Chicago, IL, 60626",Match,Exact,"7340 N ROGERS AVE, CHICAGO, IL, 60626",111745136.0,L,17.0,31.0,10201.0,2000.0,-87.67892509444215,42.01436522813225
287,"1332 W 117TH ST, Chicago, IL, 60643",Match,Exact,"1332 W 117TH ST, CHICAGO, IL, 60643",605465889.0,R,17.0,31.0,530300.0,3013.0,-87.65552064259208,41.681322570676
167,"6758 N SACRAMENTO AVE, Chicago, IL, 60645",Match,Exact,"6758 N SACRAMENTO AVE, CHICAGO, IL, 60645",605168831.0,L,17.0,31.0,20301.0,2004.0,-87.70468174219633,42.00371739059574
288,"500 E 130TH ST, Chicago, IL, 60627",No_Match,,,,,,,,,,
168,"6937 N RIDGE BLVD, Chicago, IL, 60626",Match,Non_Exact,"6937 N RIDGE BLVD, CHICAGO, IL, 60645",111744856.0,R,17.0,31.0,10701.0,1005.0,-87.68082626515877,42.00680676002912
289,"644 E 86TH ST, Chicago, IL, 60619",Match,Exact,"644 E 86TH ST, CHICAGO, IL, 60619",605590408.0,L,17.0,31.0,440202.0,2004.0,-87.60894040698497,41.738476464909354
60,"6566 N AVONDALE AVE, Chicago, IL, 60631",Match,Exact,"6566 N AVONDALE AVE, CHICAGO, IL, 60631",111733750.0,L,17.0,31.0,90300.0,1016.0,-87.81524119212389,41.99979049176284
61,"7046 N HARLEM AVE, Chicago, IL, 60631",Match,Exact,"7046 N HARLEM AVE, CHICAGO, IL, 60631",605002323.0,L,17.0,31.0,90200.0,1007.0,-87.80674422763019,42.00928553144405
62,"6755 N NORTHWEST HWY, Chicago, IL, 60631",Match,Exact,"6755 N NORTHWEST HWY, CHICAGO, IL, 60631",111733704.0,R,17.0,31.0,90200.0,4005.0,-87.81725978201689,42.00354991141802
65,"10436 S WALLACE ST, Chicago, IL, 60628",Match,Exact,"10436 S WALLACE ST, CHICAGO, IL, 60628",111833072.0,R,17.0,31.0,491100.0,5006.0,-87.63798031218477,41.704476613104816
66,"9800 S PARNELL AVE, Chicago, IL, 60628",Match,Exact,"9800 S PARNELL AVE, CHICAGO, IL, 60628",111832880.0,R,17.0,31.0,730500.0,4032.0,-87.63707467303487,41.71582757630955
290,"1300 W WOLFRAM ST, Chicago, IL, 60657",Match,Exact,"1300 W WOLFRAM ST, CHICAGO, IL, 60657",605232599.0,R,17.0,31.0,62800.0,2005.0,-87.66147283687735,41.93347784159698
291,"5446 S GREENWOOD AVE, Chicago, IL, 60615",Match,Exact,"5446 S GREENWOOD AVE, CHICAGO, IL, 60615",605501189.0,R,17.0,31.0,410600.0,2009.0,-87.59973670618649,41.79585735655428
292,"900 E 54TH PL, Chicago, IL, 60615",Match,Exact,"900 E 54TH PL, CHICAGO, IL, 60615",605501207.0,L,17.0,31.0,410500.0,1005.0,-87.60192141283949,41.796535454535444
293,"2636 N KIMBALL AVE, Chicago, IL, 60647",Match,Exact,"2636 N KIMBALL AVE, CHICAGO, IL, 60647",605224302.0,L,17.0,31.0,220602.0,2015.0,-87.7122922909781,41.928946100165774
294,"6855 S OGLESBY AVE, Chicago, IL, 60649",Match,Exact,"6855 S OGLESBY AVE, CHICAGO, IL, 60649",111775556.0,L,17.0,31.0,843900.0,3002.0,-87.56818920342187,41.77071456111611
295,"2440 S LEAVITT ST, Chicago, IL, 60608",Match,Exact,"2440 S LEAVITT ST, CHICAGO, IL, 60608",616787627.0,R,17.0,31.0,841300.0,3000.0,-87.68071715404358,41.84828060761549
175,"9625 S LONGWOOD DR, Chicago, IL, 60643",Match,Exact,"9625 S LONGWOOD DR, CHICAGO, IL, 60643",111822791.0,L,17.0,31.0,720200.0,3006.0,-87.66899970062406,41.71882995255777
296,"3426 W 77TH ST, Chicago, IL, 60652",Match,Exact,"3426 W 77TH ST, CHICAGO, IL, 60652",605311581.0,R,17.0,31.0,700100.0,1013.0,-87.70940981005873,41.75341646790548
176,"2100 W 91ST ST, Chicago, IL, 60620",Match,Non_Exact,"2100 W 91ST ST, CHICAGO, IL, 60643",604994064.0,R,17.0,31.0,720100.0,2010.0,-87.67468986493827,41.72840326845318
177,"1246 W 92ND ST, Chicago, IL, 60620",Match,Exact,"1246 W 92ND ST, CHICAGO, IL, 60620",604995465.0,R,17.0,31.0,730201.0,1010.0,-87.65519475135346,41.7268484694701
178,"1901 W 100TH ST, Chicago, IL, 60643",Match,Exact,"1901 W 100TH ST, CHICAGO, IL, 60643",111822900.0,L,17.0,31.0,720200.0,3025.0,-87.66897200773445,41.71198288139402
299,"4834 N WINTHROP AVE, Chicago, IL, 60640",Match,Exact,"4834 N WINTHROP AVE, CHICAGO, IL, 60640",111761533.0,L,17.0,31.0,31200.0,2004.0,-87.65771585394913,41.96993125115296
179,"1518 W 102ND PL, Chicago, IL, 60643",Match,Exact,"1518 W 102ND PL, CHICAGO, IL, 60643",604993954.0,R,17.0,31.0,720200.0,2011.0,-87.66149439410839,41.70733329609112
70,"5073 W BERWYN AVE, Chicago, IL, 60630",Match,Exact,"5073 W BERWYN AVE, CHICAGO, IL, 60630",111754923.0,L,17.0,31.0,120400.0,2005.0,-87.75320657646762,41.97781844043618
75,"3312 W THORNDALE AVE, Chicago, IL, 60659",Match,Exact,"3312 W THORNDALE AVE, CHICAGO, IL, 60659",605176070.0,R,17.0,31.0,130300.0,3000.0,-87.71223087120927,41.988538109846786
185,"2509 W IRVING PARK RD, Chicago, IL, 60618",Match,Exact,"2509 W IRVING PARK RD, CHICAGO, IL, 60618",111760829.0,L,17.0,31.0,843700.0,1002.0,-87.69103954474713,41.95395684111219
186,"5100 N FRANCISCO AVE, Chicago, IL, 60625",Match,Exact,"5100 N FRANCISCO AVE, CHICAGO, IL, 60625",111759963.0,L,17.0,31.0,40300.0,3001.0,-87.70137845332681,41.97403216342764
187,"3285 N ELSTON AVE, Chicago, IL, 60618",Match,Exact,"3285 N ELSTON AVE, CHICAGO, IL, 60618",111760677.0,R,17.0,31.0,210100.0,1013.0,-87.69976802525224,41.94046008812478
188,"2650 W PETERSON AVE, Chicago, IL, 60659",Match,Exact,"2650 W PETERSON AVE, CHICAGO, IL, 60659",111744709.0,R,17.0,31.0,20802.0,2007.0,-87.6958283069182,41.990521426529426
189,"3801 N CALIFORNIA AVE, Chicago, IL, 60618",Match,Exact,"3801 N CALIFORNIA AVE, CHICAGO, IL, 60618",111760622.0,R,17.0,31.0,160700.0,1001.0,-87.69806059389407,41.95038246323992
80,"3546 W ADDISON ST, Chicago, IL, 60618",Match,Exact,"3546 W ADDISON ST, CHICAGO, IL, 60618",111757103.0,R,17.0,31.0,160800.0,4009.0,-87.71694291415719,41.94657017138263
81,"3516 W SCHOOL ST, Chicago, IL, 60618",Match,Exact,"3516 W SCHOOL ST, CHICAGO, IL, 60618",605226265.0,L,17.0,31.0,831100.0,1007.0,-87.71404475596734,41.94114509384855
82,"4600 N LAWNDALE AVE, Chicago, IL, 60625",Match,Exact,"4600 N LAWNDALE AVE, CHICAGO, IL, 60625",111756333.0,L,17.0,31.0,140602.0,3007.0,-87.7206658378966,41.96473485307797
83,"3945 N SPRINGFIELD AVE, Chicago, IL, 60618",Match,Exact,"3945 N SPRINGFIELD AVE, CHICAGO, IL, 60618",111756723.0,R,17.0,31.0,160900.0,2000.0,-87.72499047682464,41.95227405042368
84,"3501 N KILBOURN AVE, Chicago, IL, 60641",Match,Exact,"3501 N KILBOURN AVE, CHICAGO, IL, 60641",605209476.0,R,17.0,31.0,161200.0,1008.0,-87.73957835720637,41.94447001205282
85,"4143 N KOLMAR AVE, Chicago, IL, 60641",Match,Exact,"4143 N KOLMAR AVE, CHICAGO, IL, 60641",605186705.0,R,17.0,31.0,160200.0,4007.0,-87.7417541811106,41.95620683180533
86,"4550 W SUNNYSIDE AVE, Chicago, IL, 60630",Match,Exact,"4550 W SUNNYSIDE AVE, CHICAGO, IL, 60630",111755363.0,R,17.0,31.0,160100.0,1015.0,-87.7419868285607,41.962670789973345
195,"5861 N KOSTNER AVE, Chicago, IL, 60646",Match,Exact,"5861 N KOSTNER AVE, CHICAGO, IL, 60646",616886766.0,R,17.0,31.0,120300.0,2011.0,-87.73822763603891,41.987504140913586
90,"4537 W CARMEN AVE, Chicago, IL, 60630",Match,Exact,"4537 W CARMEN AVE, CHICAGO, IL, 60630",605182112.0,L,17.0,31.0,140400.0,5002.0,-87.74269609250155,41.973477840663406
91,"6312 W ROSEDALE AVE, Chicago, IL, 60646",Match,Exact,"6312 W ROSEDALE AVE, CHICAGO, IL, 60646",605167945.0,R,17.0,31.0,100100.0,3015.0,-87.78533928809043,41.98847843188696
93,"5421 N MENARD AVE, Chicago, IL, 60630",Match,Exact,"5421 N MENARD AVE, CHICAGO, IL, 60630",616788457.0,R,17.0,31.0,110200.0,1019.0,-87.77316488097671,41.979939283603755
94,"4822 N LONG AVE, Chicago, IL, 60630",Match,Exact,"4822 N LONG AVE, CHICAGO, IL, 60630",616788496.0,L,17.0,31.0,110502.0,1016.0,-87.76253504374591,41.968391506066155
95,"5230 W ARGYLE ST, Chicago, IL, 60630",Match,Exact,"5230 W ARGYLE ST, CHICAGO, IL, 60630",111751281.0,R,17.0,31.0,110502.0,2027.0,-87.7584336581507,41.97161965058092
1206,"401 W BELDEN AVE, Chicago, IL, 60614",Match,Exact,"401 W BELDEN AVE, CHICAGO, IL, 60614",605242875.0,L,17.0,31.0,71300.0,1002.0,-87.63944058634297,41.92371492813959
1205,"10441 S LONGWOOD DR, Chicago, IL, 60643",Match,Exact,"10441 S LONGWOOD DR, CHICAGO, IL, 60643",111822926.0,L,17.0,31.0,720700.0,1003.0,-87.67075319182862,41.70399710173001
1204,"5951 W LAKE ST, Chicago, IL, 60644",Match,Exact,"5951 W LAKE ST, CHICAGO, IL, 60644",111753913.0,L,17.0,31.0,251400.0,4020.0,-87.77351268411951,41.887924841931635
1203,"406 W WINNECONNA PKWY, Chicago, IL, 60620",Match,Exact,"406 W WINNECONNA PKWY, CHICAGO, IL, 60620",111831410.0,R,17.0,31.0,691200.0,3002.0,-87.63470268865859,41.75390444786484
1201,"11144 S ST LAWRENCE AVE, Chicago, IL, 60628",Match,Exact,"11144 S ST LAWRENCE AVE, CHICAGO, IL, 60628",111774006.0,R,17.0,31.0,500300.0,2002.0,-87.60846889871573,41.69164614783125
1200,"871 N WABASH AVE, Chicago, IL, 60611",Match,Exact,"871 N WABASH AVE, CHICAGO, IL, 60611",111768911.0,R,17.0,31.0,81201.0,2008.0,-87.62678473541217,41.897274562719815
1209,"4233 S GREENWOOD AVE, Chicago, IL, 60653",Match,Exact,"4233 S GREENWOOD AVE, CHICAGO, IL, 60653",111771489.0,L,17.0,31.0,836400.0,1014.0,-87.59934001624379,41.817339507615486
1207,"1438 W OHIO ST, Chicago, IL, 60622",Match,Non_Exact,"1438 W OHIO ST, CHICAGO, IL, 60642",605091158.0,R,17.0,31.0,243300.0,2011.0,-87.663781853881,41.89252944150138
