city,systemstop,public_nam,cross_st,pos,owlroutes,dir,street,routesstpg,geometry,index_right,statefp10,name10,commarea_n,namelsad10,commarea,geoid10,notes,tractce10,countyfp10
CHICAGO,5732.0,Irving Park & Melvina,MELVINA,NS,,WB,IRVING PARK,80,POINT (-87.781588054 41.95305459100001),136.0,17,1505.02,15,Census Tract 1505.02,15,17031150502,,150502,031
CHICAGO,840.0,Grand & Normandy,NORMANDY (west leg),NS,,WB,GRAND,"65,74",POINT (-87.79268703499997 41.92369770200003),141.0,17,8316,18,Census Tract 8316,18,17031831600,,831600,031
CHICAGO,15770.0,119th Street & Halsted,HALSTED,FS,,WB,119TH STREET,"119,8A",POINT (-87.64225536599997 41.67787710499999),653.0,17,5303,53,Census Tract 5303,53,17031530300,,530300,031
CHICAGO,4134.0,Armitage & Cicero,CICERO,NS,,WB,ARMITAGE,73,POINT (-87.74591512 41.917005639000024),299.0,17,1910,19,Census Tract 1910,19,17031191000,,191000,031
CHICAGO,5019.0,Chestnut & Mies Van Der Rohe,MIES VAN DER ROHE,MB,,WB,CHESTNUT,"10,125",POINT (-87.622673072 41.89846025000003),224.0,17,813,8,Census Tract 813,8,17031081300,,081300,031
EVANSTON,17511.0,Central Street & Eastwood,EASTWOOD,NS,,WB,CENTRAL STREET,201,POINT (-87.69549982900003 42.06439785499998),,,,,,,,,,
CHICAGO,3053.0,Kedzie & Ogden,OGDEN (s. service drive),FS,,SB,KEDZIE,52,POINT (-87.70549982300003 41.85743874000002),193.0,17,8416,29,Census Tract 8416,29,17031841600,,841600,031
CHICAGO,9634.0,Austin & Chicago,CHICAGO,FS,,NB,AUSTIN,91,POINT (-87.77504343300001 41.894935944),681.0,17,2513,25,Census Tract 2513,25,17031251300,,251300,031
CHICAGO,16198.0,State & 36th Street,36TH PLACE,NS,,NB,STATE,29,POINT (-87.626377865 41.828584965999994),453.0,17,3514,35,Census Tract 3514,35,17031351400,,351400,031
CHICAGO,3721.0,Halsted & 118th Street,118TH STREET,NS,,SB,HALSTED,"8A,108",POINT (-87.64208200000002 41.679783000999976),653.0,17,5303,53,Census Tract 5303,53,17031530300,,530300,031
CHICAGO,11140.0,Kimball & Barry,BARRY,NS,,SB,KIMBALL,82,POINT (-87.71252099999998 41.93753000100003),223.0,17,2106.01,21,Census Tract 2106.01,21,17031210601,,210601,031
CHICAGO,6613.0,Wells & Huron,HURON,NS,,SB,WELLS,37,POINT (-87.634232672 41.89482534899997),660.0,17,818,8,Census Tract 818,8,17031081800,,081800,031
CHICAGO,11938.0,93rd Street & Bennett,BENNETT,NS,N5,EB,93RD STREET,"N5,95",POINT (-87.57797400099997 41.72599100000002),498.0,17,4804,48,Census Tract 4804,48,17031480400,,480400,031
CHICAGO,17926.0,McClurg & Grand,GRAND,NS,,NB,MCCLURG,"120,121",POINT (-87.61760718099998 41.89171071300001),546.0,17,814.02,8,Census Tract 814.02,8,17031081402,,081402,031
CICERO,17992.0,Cicero & 23rd Street,23RD STREET,NT,N60,NB,CICERO,"54,54B,N60",POINT (-87.744106848 41.84915759199998),,,,,,,,,,
CHICAGO,17993.0,Central & Wilson,WILSON (south leg),FT,,SB,CENTRAL,85,POINT (-87.767428967 41.963866757000005),98.0,17,1504.01,15,Census Tract 1504.01,15,17031150401,,150401,031
CHICAGO,17859.0,Western & 92nd Place,92ND PLACE,NS,,NB,WESTERN,95,POINT (-87.682096667 41.725171666999984),637.0,17,7201,72,Census Tract 7201,72,17031720100,,720100,031
EVERGREEN PARK,17860.0,Western & 92nd Place,92ND PLACE,FS,,SB,WESTERN,95,POINT (-87.68228666700003 41.72510166699999),,,,,,,,,,
CHICAGO,18393.0,Broadway & Lawrence,LAWRENCE,FS,,SB,BROADWAY,36,POINT (-87.65976768899998 41.968866187),478.0,17,317,3,Census Tract 317,3,17031031700,,031700,031
CHICAGO,17897.0,Torrence & 101st Street,101ST STREET,FT,,NB,TORRENCE,100,POINT (-87.559650304 41.71186162599997),539.0,17,5102,51,Census Tract 5102,51,17031510200,,510200,031
CHICAGO,17898.0,51st Street & Wentworth,WENTWORTH,FS,,EB,51ST STREET,15,POINT (-87.63035327799997 41.80172201300002),233.0,17,8356,37,Census Tract 8356,37,17031835600,,835600,031
EVANSTON,18449.0,Dodge & Main,MAIN,FS,,NB,DODGE,"93,206",POINT (-87.69913652399998 42.034058371000015),,,,,,,,,,
CHICAGO,17899.0,Jeffery & 83rd Street/South Chicago,83RD STREET/SOUTH CHICAGO,NS,,SB,JEFFERY,"J14,15",POINT (-87.57606793899998 41.74516709400001),515.0,17,4605,46,Census Tract 4605,46,17031460500,,460500,031
EVANSTON,18450.0,Dodge & Oakton,OAKTON,FS,,NB,DODGE,"93,206",POINT (-87.69937359199997 42.026767430999996),,,,,,,,,,
CHICAGO,18451.0,Pullman Community Center,10400 SOUTH,MB,,SB,WOODLAWN,111A,POINT (-87.59436733899997 41.70419915399998),264.0,17,5002,50,Census Tract 5002,50,17031500200,,500200,031
CHICAGO,18468.0,Halsted & Armitage,ARMITAGE,FS,,SB,HALSTED,8,POINT (-87.64859146499998 41.918084674),176.0,17,8326,7,Census Tract 8326,7,17031832600,,832600,031
CHICAGO,18469.0,Halsted & Armitage,ARMITAGE,FS,,NB,HALSTED,8,POINT (-87.648435312 41.91830237400001),788.0,17,712,7,Census Tract 712,7,17031071200,,071200,031
CHICAGO,18103.0,Damen & 87th Street,87TH STREET,FS,,NB,DAMEN,95,POINT (-87.67249971799998 41.736090536000006),544.0,17,7112,71,Census Tract 7112,71,17031711200,,711200,031
CHICAGO,18352.0,Lawrence & Washtenaw,WASHTENAW,FS,N81,WB,LAWRENCE,81,POINT (-87.696488628 41.96863828199997),27.0,17,402.01,4,Census Tract 402.01,4,17031040201,,040201,031
EVANSTON,18354.0,Sheridan & Emerson,EMERSON,FT,,NB,SHERIDAN,201,POINT (-87.67712516799998 42.05220009200002),,,,,,,,,,
EVANSTON,18355.0,Sheridan & Haven,HAVEN,FT,,NB,SHERIDAN,201,POINT (-87.67698367100002 42.05742008200002),,,,,,,,,,
EVANSTON,18356.0,Sheridan & Lincoln,LINCOLN,FS,,NB,SHERIDAN,201,POINT (-87.67688411199998 42.061814572),,,,,,,,,,
EVANSTON,18357.0,Sheridan & Haven,HAVEN,NS,,SB,SHERIDAN,201,POINT (-87.67730122799998 42.057427623000024),,,,,,,,,,
SUMMIT,4645.0,63rd Street & Archer,ARCHER,FS,,EB,63RD STREET,"62H,63W",POINT (-87.81372848199999 41.77697779099998),,,,,,,,,,
CHICAGO,12474.0,Addison & Olcott,OLCOTT,NS,,EB,ADDISON,152,POINT (-87.81444099800001 41.94506100000001),464.0,17,1708,17,Census Tract 1708,17,17031170800,,170800,031
SKOKIE,3607.0,Oakton & East Prairie,EAST PRAIRIE,NS,,EB,OAKTON,97,POINT (-87.72570189100003 42.02620440499999),,,,,,,,,,
CHICAGO,417.0,Madison & Albany,ALBANY (east leg),NS,N20,EB,MADISON,20,POINT (-87.70314699900001 41.880952001000026),738.0,17,2712,27,Census Tract 2712,27,17031271200,,271200,031
CHICAGO,10968.0,Diversey & Newcastle,NEWCASTLE,NS,,EB,DIVERSEY,76,POINT (-87.79679899899998 41.930807000000016),141.0,17,8316,18,Census Tract 8316,18,17031831600,,831600,031
CHICAGO,12046.0,Lunt & Campbell,CAMPBELL,NS,,EB,LUNT,96,POINT (-87.69265598099997 42.00852804599998),42.0,17,203.02,2,Census Tract 203.02,2,17031020302,,020302,031
BEDFORD PARK,17082.0,7150 S Cicero,7150 SOUTH,MB,,SB,CICERO,54B,POINT (-87.742035198 41.763248610999995),,,,,,,,,,
CHICAGO,2255.0,King Drive & 86th Street,86TH STREET,FS,,SB,KING DRIVE,3,POINT (-87.614678906 41.73824682600002),411.0,17,4403,44,Census Tract 4403,44,17031440300,,440300,031
CHICAGO,1662.0,Western Brown Line Station,LELAND/BROWN STATION,TERM,,WB,WESTERN,"11,49B",POINT (-87.68856058300003 41.96611082800001),675.0,17,406,4,Census Tract 406,4,17031040600,,040600,031
CHICAGO,15306.0,Cermak & Leavitt,LEAVITT,FS,,WB,CERMAK,21,POINT (-87.68115347100002 41.852159739),3.0,17,8412,31,Census Tract 8412,31,17031841200,,841200,031
CHICAGO,8169.0,47th Street & Halsted,HALSTED,NS,,EB,47TH STREET,47,POINT (-87.64569746699999 41.80879206700001),711.0,17,6110,61,Census Tract 6110,61,17031611000,,611000,031
CHICAGO,2376.0,State & Roosevelt,ROOSEVELT,NS,,SB,STATE,"29,62",POINT (-87.627535851 41.86759376700002),4.0,17,8390,32,Census Tract 8390,32,17031839000,,839000,031
CHICAGO,17030.0,55th Street & Kilpatrick,KILPATRICK,NS,,WB,55TH STREET,55,POINT (-87.739988068 41.79316492200002),182.0,17,8352,56,Census Tract 8352,56,17031835200,,835200,031
CHICAGO,12428.0,119th Street & Loomis,LOOMIS,NS,,WB,119TH STREET,119,POINT (-87.65638637900003 41.67766994099998),653.0,17,5303,53,Census Tract 5303,53,17031530300,,530300,031
CHICAGO,10822.0,71st Street & Paxton,PAXTON,NS,,WB,71ST STREET,71,POINT (-87.57121799999999 41.76633700000002),148.0,17,4301.02,43,Census Tract 4301.02,43,17031430102,,430102,031
CHICAGO,11229.0,Homan & Lexington,LEXINGTON,NS,,NB,HOMAN,82,POINT (-87.710647999 41.871733000000006),36.0,17,8373,27,Census Tract 8373,27,17031837300,,837300,031
RIVER FOREST,17389.0,Harlem & Ontario,ONTARIO,FS,,NB,HARLEM,"90,307,318",POINT (-87.80499844299999 41.890957007),,,,,,,,,,
HARWOOD HEIGHTS,9730.0,Gunnison & Neenah,NEENAH,NT,,EB,GUNNISON,81W,POINT (-87.79029457799999 41.96828535899999),,,,,,,,,,
CHICAGO,7144.0,47th Street & Drexel,DREXEL,NS,,WB,47TH STREET,47,POINT (-87.60378554900001 41.80962137199998),404.0,17,3903,39,Census Tract 3903,39,17031390300,,390300,031
CHICAGO,15254.0,Armitage & Kedzie,KEDZIE,FS,,EB,ARMITAGE,73,POINT (-87.70648789699999 41.917348436),396.0,17,2226,22,Census Tract 2226,22,17031222600,,222600,031
CHICAGO,3879.0,Laramie & Le Moyne,LE MOYNE,NS,,NB,LARAMIE,57,POINT (-87.75582400100001 41.90759700000001),612.0,17,2508,25,Census Tract 2508,25,17031250800,,250800,031
CHICAGO,1935.0,Clark & Sunnyside,SUNNYSIDE,NS,N22,NB,CLARK,"22,78",POINT (-87.66626400000001 41.963370999999995),478.0,17,317,3,Census Tract 317,3,17031031700,,031700,031
CHICAGO,11226.0,Homan & Fillmore,FILLMORE,NS,,NB,HOMAN,82,POINT (-87.71052399899997 41.868078000000025),100.0,17,8430,29,Census Tract 8430,29,17031843000,,843000,031
CHICAGO,2516.0,Cottage Grove & 42nd Street,42ND STREET,NS,N4,NB,COTTAGE GROVE,4,POINT (-87.60668500000003 41.81846300000001),229.0,17,8364,36,Census Tract 8364,36,17031836400,,836400,031
CHICAGO,9667.0,Austin & Berteau,BERTEAU,NS,,NB,AUSTIN,91,POINT (-87.77682199999998 41.95660299999997),25.0,17,1504.02,15,Census Tract 1504.02,15,17031150402,,150402,031
CHICAGO,5018.0,Dewitt & Chestnut,CHESTNUT,NS,,SB,DEWITT,157,POINT (-87.620247 41.89856800000001),224.0,17,813,8,Census Tract 813,8,17031081300,,081300,031
ELMWOOD PARK,15725.0,Harlem & Wabansia,WABANSIA,NS,,SB,HARLEM,"90,307",POINT (-87.805908816 41.91085966899999),,,,,,,,,,
CHICAGO,5193.0,Racine & 79th Street,79TH STREET,NS,,SB,RACINE,44,POINT (-87.653834421 41.750603232),587.0,17,7107,71,Census Tract 7107,71,17031710700,,710700,031
CHICAGO,17096.0,Pulaski & Belmont,BELMONT,FS,N53,NB,PULASKI,53,POINT (-87.72709926599998 41.939318284000024),143.0,17,8311,21,Census Tract 8311,21,17031831100,,831100,031
CHICAGO,12589.0,Addison & Keeler,KEELER,NS,,WB,ADDISON,152,POINT (-87.73214333599998 41.946377041000005),305.0,17,1610,16,Census Tract 1610,16,17031161000,,161000,031
CHICAGO,15710.0,Harlem & Bloomingdale,BLOOMINGDALE,NS,,NB,HARLEM,"90,307",POINT (-87.80580321399998 41.91241180700001),610.0,17,2505,25,Census Tract 2505,25,17031250500,,250500,031
CHICAGO,9641.0,Austin & Le Moyne,LE MOYNE,FS,,NB,AUSTIN,91,POINT (-87.77547254000001 41.90755661200001),576.0,17,2506,25,Census Tract 2506,25,17031250600,,250600,031
CHICAGO,4576.0,Austin & 58th Street,58TH STREET,NS,,NB,AUSTIN,55A,POINT (-87.771773 41.78694200000001),602.0,17,5611,56,Census Tract 5611,56,17031561100,,561100,031
CHICAGO,7029.0,S. Shore Drive & 73rd Street,73RD STREET,FS,,NB,S. SHORE DRIVE,"6,26",POINT (-87.56068775099999 41.764214901),424.0,17,4307,43,Census Tract 4307,43,17031430700,,430700,031
CHICAGO,7703.0,Harlem & 62nd Street,62ND STREET,NS,,NB,HARLEM,62H,POINT (-87.80082699899998 41.779022),350.0,17,6404,64,Census Tract 6404,64,17031640400,,640400,031
CHICAGO,3186.0,1750 N California,1750 NORTH,MB,,NB,CALIFORNIA,94,POINT (-87.696956951 41.912994130000016),308.0,17,2407,24,Census Tract 2407,24,17031240700,,240700,031
CHICAGO,1933.0,Clark & Cullom,CULLOM,NT,N22,NB,CLARK,22,POINT (-87.66514582799999 41.959728032999976),250.0,17,8307,3,Census Tract 8307,3,17031830700,,830700,031
CHICAGO,11602.0,Central & Palmer,PALMER,NS,,NB,CENTRAL,85,POINT (-87.765729582 41.920145504000004),316.0,17,1912,19,Census Tract 1912,19,17031191200,,191200,031
SKOKIE,3556.0,Niles Center & Wright Terrace,WRIGHT TERRACE,NS,,NB,NILES CENTER,97,POINT (-87.749865134 42.03621038599999),,,,,,,,,,
CHICAGO,12005.0,Exchange & Anthony,ANTHONY,NS,N5,SWB,EXCHANGE,"N5,95",POINT (-87.55388961 41.726523844999974),499.0,17,4805,48,Census Tract 4805,48,17031480500,,480500,031
CHICAGO,4418.0,Archer & Homan,HOMAN (east leg),NT,N62,NEB,ARCHER,62,POINT (-87.708726061 41.81122875099999),651.0,17,5804,58,Census Tract 5804,58,17031580400,,580400,031
CICERO,10341.0,Cicero & 30th Street,30TH STREET,NS,,SB,CICERO,"35,54B",POINT (-87.743955545 41.83863550199999),,,,,,,,,,
BLUE ISLAND,12440.0,119th Street & Vincennes,VINCENNES,NS,,EB,119TH STREET,119,POINT (-87.67214378300002 41.677271398000016),,,,,,,,,,
CHICAGO,7221.0,69th Street & Anthony,ANTHONY,NS,N5,EB,69TH STREET,"N5,30,67",POINT (-87.61358017700002 41.769354393000015),486.0,17,6905,69,Census Tract 6905,69,17031690500,,690500,031
CHICAGO,7668.0,1349 W 35th Street,1349 WEST,MB,,EB,35TH STREET,35,POINT (-87.66066464800002 41.830507114),722.0,17,5907,59,Census Tract 5907,59,17031590700,,590700,031
CHICAGO,10997.0,Diversey & Karlov,KARLOV,NS,,EB,DIVERSEY,76,POINT (-87.72948626200002 41.93166791599998),108.0,17,2207.02,22,Census Tract 2207.02,22,17031220702,,220702,031
CHICAGO,11017.0,2049 W Diversey,2049 WEST,MB,,EB,DIVERSEY,76,POINT (-87.67974972799999 41.932175691),744.0,17,707,7,Census Tract 707,7,17031070700,,070700,031
CHICAGO,1323.0,Fullerton & Spaulding,SPAULDING (east leg),NS,,EB,FULLERTON,74,POINT (-87.71087599999998 41.924622),331.0,17,2211,22,Census Tract 2211,22,17031221100,,221100,031
CHICAGO,4057.0,Armitage & Rockwell,ROCKWELL,NS,,EB,ARMITAGE,73,POINT (-87.69241956600001 41.91747011299998),190.0,17,8324,22,Census Tract 8324,22,17031832400,,832400,031
CHICAGO,10009.0,Kedzie & 64th Street,64TH STREET,NS,,NB,KEDZIE,52A,POINT (-87.70301052899998 41.777088354),330.0,17,6606,66,Census Tract 6606,66,17031660600,,660600,031
CHICAGO,18233.0,31st Street & Wells,WELLS,NS,,WB,31ST STREET,31,POINT (-87.63270637300002 41.83827752799999),357.0,17,3404,34,Census Tract 3404,34,17031340400,,340400,031
CHICAGO,18232.0,31st Street & Wells,WELLS,NS,,EB,31ST STREET,31,POINT (-87.63303766400003 41.838127455000006),384.0,17,3405,34,Census Tract 3405,34,17031340500,,340500,031
CHICAGO,18234.0,31st Street & Morgan,MORGAN,FS,,WB,31ST STREET,31,POINT (-87.651231128 41.83802384799998),723.0,17,6006,60,Census Tract 6006,60,17031600600,,600600,031
CHICAGO,18257.0,47th Street & Ashland,ASHLAND,FS,,WB,47TH STREET,47,POINT (-87.66522878500001 41.80866889999999),739.0,17,6104,61,Census Tract 6104,61,17031610400,,610400,031
CHICAGO,18235.0,31st Street & Lock,LOCK,NS,,WB,31ST STREET,31,POINT (-87.65916094900001 41.83798903000002),724.0,17,6007,60,Census Tract 6007,60,17031600700,,600700,031
CHICAGO,2249.0,King Drive & 80th Street,80TH STREET,NS,,SB,KING DRIVE,3,POINT (-87.61496299999999 41.74945300000002),411.0,17,4403,44,Census Tract 4403,44,17031440300,,440300,031
CHICAGO,8749.0,Damen & Archer,ARCHER,FS,,NB,DAMEN,50,POINT (-87.67525049400001 41.83210956800002),205.0,17,8404,59,Census Tract 8404,59,17031840400,,840400,031
CHICAGO,4834.0,Foster & Cicero,CICERO,NS,,WB,FOSTER,92,POINT (-87.74773393999999 41.97542379999999),751.0,17,1302,13,Census Tract 1302,13,17031130200,,130200,031
CHICAGO,5687.0,Irving Park & Damen/Lincoln,DAMEN/LINCOLN,NS,,WB,IRVING PARK,80,POINT (-87.67857912800002 41.954275268),631.0,17,501,5,Census Tract 501,5,17031050100,,050100,031
CHICAGO,782.0,Grand & Noble,NOBLE,NS,,WB,GRAND,65,POINT (-87.66209989499998 41.89108116099999),531.0,17,2434,24,Census Tract 2434,24,17031243400,,243400,031
CHICAGO,2915.0,111th Street & Normal,NORMAL,NS,,WB,111TH STREET,111,POINT (-87.635081501 41.692515765999985),536.0,17,4911,49,Census Tract 4911,49,17031491100,,491100,031
CHICAGO,18156.0,Division & Clybourn,CLYBOURN,NT,,EB,DIVISION,70,POINT (-87.63947853899998 41.903640302999975),153.0,17,8383,8,Census Tract 8383,8,17031838300,,838300,031
CHICAGO,18336.0,Harrison & Loomis,LOOMIS,FS,,EB,HARRISON,7,POINT (-87.66158820999999 41.87414158199999),90.0,17,8329,28,Census Tract 8329,28,17031832900,,832900,031
CHICAGO,18162.0,Division & Oakley,OAKLEY,FS,,EB,DIVISION,70,POINT (-87.68428206099998 41.902993459000015),554.0,17,2424,24,Census Tract 2424,24,17031242400,,242400,031
CHICAGO,18164.0,California & Archer,ARCHER,FS,,SB,CALIFORNIA,94,POINT (-87.69463137600002 41.81957523199998),172.0,17,5805.01,58,Census Tract 5805.01,58,17031580501,,580501,031
CHICAGO,18165.0,Division & Leavitt,LEAVITT,FS,,WB,DIVISION,70,POINT (-87.68239827899998 41.90317444300001),500.0,17,2412,24,Census Tract 2412,24,17031241200,,241200,031
OAK PARK,15702.0,Harlem & Chicago,CHICAGO,NS,,NB,HARLEM,90,POINT (-87.80507313599998 41.894153585000026),,,,,,,,,,
OAK PARK,18379.0,Harlem & Augusta,AUGUSTA,FS,,NB,HARLEM,90,POINT (-87.80520747600002 41.897993600999996),,,,,,,,,,
CHICAGO,18084.0,69th Street & Damen,DAMEN,FS,,EB,69TH STREET,67,POINT (-87.67336798299999 41.76837202600001),292.0,17,6715,67,Census Tract 6715,67,17031671500,,671500,031
CICERO,10274.0,Cicero & 21st Street,21ST STREET,NS,,NB,CICERO,54,POINT (-87.74420199899998 41.85309700099998),,,,,,,,,,
CHICAGO,7111.0,Stony Island & 84th Street,84TH STREET,NS,,NB,STONY ISLAND,28,POINT (-87.58530251899998 41.74246334200001),438.0,17,4503,45,Census Tract 4503,45,17031450300,,450300,031
CHICAGO,11284.0,Kimball & Ainslie,AINSLIE,NS,,NB,KIMBALL,82,POINT (-87.71334200000001 41.97013399999997),747.0,17,1402,14,Census Tract 1402,14,17031140200,,140200,031
CHICAGO,7598.0,Michigan & 120th Street,120TH STREET,NS,N34,NB,MICHIGAN,34,POINT (-87.62036491499998 41.67612606199998),512.0,17,5306,53,Census Tract 5306,53,17031530600,,530600,031
CHICAGO,9449.0,Buffalo & 89th Street,89TH STREET,NS,,SB,BUFFALO,87,POINT (-87.54443300000003 41.73397),517.0,17,4607,46,Census Tract 4607,46,17031460700,,460700,031
EVANSTON,12699.0,Dodge & Main,MAIN,NS,,SB,DODGE,"93,206",POINT (-87.69943727700002 42.03397229500001),,,,,,,,,,
CHICAGO,7299.0,Avenue O & 132nd Street,132ND STREET,NS,,SB,AVENUE O,30,POINT (-87.539994681 41.65557309500002),787.0,17,5501,55,Census Tract 5501,55,17031550100,,550100,031
CHICAGO,5618.0,Irving Park & Austin,AUSTIN,NS,,EB,IRVING PARK,80,POINT (-87.77690313199997 41.95296732600002),449.0,17,1702,17,Census Tract 1702,17,17031170200,,170200,031
CHICAGO,2788.0,79th Street & Greenwood,GREENWOOD,NS,N79,EB,79TH STREET,79,POINT (-87.59801037900002 41.751290455),257.0,17,4401.01,44,Census Tract 4401.01,44,17031440101,,440101,031
CHICAGO,11170.0,Homan & Fulton,FULTON,NS,,SB,HOMAN,82,POINT (-87.71123400099998 41.88642900000002),184.0,17,8368,27,Census Tract 8368,27,17031836800,,836800,031
CHICAGO,4258.0,2800 S California,2800 SOUTH,MB,,SB,CALIFORNIA,94,POINT (-87.69519866000002 41.841013723),127.0,17,8435,30,Census Tract 8435,30,17031843500,,843500,031
CHICAGO,5560.0,Milwaukee & Sawyer,SAWYER (west leg),NS,,NWB,MILWAUKEE,56,POINT (-87.70948484799999 41.93041045199999),73.0,17,2206.02,22,Census Tract 2206.02,22,17031220602,,220602,031
CHICAGO,8956.0,Damen & Sunnyside,SUNNYSIDE,NS,,NB,DAMEN,50,POINT (-87.67895299899999 41.96318500000001),234.0,17,8308,4,Census Tract 8308,4,17031830800,,830800,031
CHICAGO,18448.0,55th Street & Kenneth,KENNETH,FS,,EB,55TH STREET,55,POINT (-87.73433067399998 41.79304030700001),772.0,17,6203,62,Census Tract 6203,62,17031620300,,620300,031
CHICAGO,13059.0,59th Street & Peoria,PEORIA,NS,,WB,59TH STREET,59,POINT (-87.64729484200001 41.787050706),116.0,17,8347,68,Census Tract 8347,68,17031834700,,834700,031
CHICAGO,641.0,Chicago & Spaulding,SPAULDING,NS,N66,WB,CHICAGO,66,POINT (-87.70876152699998 41.895610756999986),155.0,17,8366,23,Census Tract 8366,23,17031836600,,836600,031
CHICAGO,2664.0,79th Street & Wolcott,WOLCOTT,NS,N79,WB,79TH STREET,79,POINT (-87.67056435799998 41.75032663500002),585.0,17,7104,71,Census Tract 7104,71,17031710400,,710400,031
CHICAGO,2603.0,79th Street & Coles,COLES (west leg),NS,N79,WB,79TH STREET,79,POINT (-87.55011391199997 41.75199788100002),513.0,17,4601,46,Census Tract 4601,46,17031460100,,460100,031
CHICAGO,3777.0,856 W Lawrence,856 WEST,MB,N81,WB,LAWRENCE,81,POINT (-87.65301927000002 41.96915392),645.0,17,313,3,Census Tract 313,3,17031031300,,031300,031
CHICAGO,7411.0,69th Street & Prairie,PRAIRIE,NS,N5,WB,69TH STREET,"N5,30,67",POINT (-87.61837046699998 41.76936680099999),524.0,17,6904,69,Census Tract 6904,69,17031690400,,690400,031
CHICAGO,5041.0,Racine & 87th Street Terminal,87TH STREET,TERM,,WB,RACINE,"24,44",POINT (-87.65311736500001 41.736578545999976),543.0,17,7110,71,Census Tract 7110,71,17031711000,,711000,031
EVANSTON,14285.0,Central Street & Bennett,BENNETT,NS,,WB,CENTRAL STREET,"201,206",POINT (-87.710511714 42.06455069499998),,,,,,,,,,
CHICAGO,10116.0,69th Street & Oakley,OAKLEY,NS,,WB,69TH STREET,"67,94",POINT (-87.68062142500003 41.76843698099998),379.0,17,6607,66,Census Tract 6607,66,17031660700,,660700,031
CHICAGO,17751.0,Clark & Orchard,ORCHARD,NS,N22,SB,CLARK,22,POINT (-87.64645429000001 41.93463646800001),672.0,17,634,6,Census Tract 634,6,17031063400,,063400,031
CHICAGO,17817.0,47th Street & Indiana,INDIANA,FS,,WB,47TH STREET,47,POINT (-87.62132675200002 41.809379827999976),94.0,17,3815,38,Census Tract 3815,38,17031381500,,381500,031
CHICAGO,17816.0,47th Street & Prairie,PRAIRIE,NS,,WB,47TH STREET,47,POINT (-87.61953534100002 41.80939943200002),455.0,17,3814,38,Census Tract 3814,38,17031381400,,381400,031
CHICAGO,17815.0,47th Street & Calumet,CALUMET,NS,,EB,47TH STREET,47,POINT (-87.61827580200003 41.809259267000016),455.0,17,3814,38,Census Tract 3814,38,17031381400,,381400,031
CHICAGO,15375.0,North Ave & Elston,ELSTON,FS,N9,EB,NORTH AVENUE,"N9,72",POINT (-87.66165336 41.91065042299999),113.0,17,8423,24,Census Tract 8423,24,17031842300,,842300,031
CHICAGO,4936.0,Clarendon & Sunnyside,SUNNYSIDE,NT,,NB,CLARENDON,"135,148",POINT (-87.64989000000003 41.963663999999994),646.0,17,314,3,Census Tract 314,3,17031031400,,031400,031
