,NAME,Total Pop (#),Total HH (#),Home: Owner,Home: Renter,Race: White,Race: Black/AA,Race: AI/Alaskan,Race: Asian,Race: Hawaiian/PI,Race: Other,Ethnicty: Hisp.,Ethnicity: Non-Hisp.,Edu: < 9th grade,"Edu: HS, no diploma",Edu: HS Diploma,Edu: Associate's Degree,Edu: Bachelor's Degree,Edu: Grad/Prof Degree,Median HH Income ($),Age: < 18,Age: 18+,Age: 65+,state,county,tract
759,"Census Tract 1204, Cook County, Illinois",3713.0,1258.0,82.8,17.2,71.7,1.8,0.0,20.2,0.0,11.4,23.7,76.3,7.4,4.8,17.5,6.9,23.3,15.6,82167.0,25.5,74.5,12.8,17,031,120400
760,"Census Tract 1503, Cook County, Illinois",8150.0,2991.0,52.8,47.2,80.6,5.1,2.5,8.3,0.0,15.8,30.4,69.6,3.7,5.4,30.3,6.4,22.5,17.3,74106.0,19.8,80.2,15.0,17,031,150300
761,"Census Tract 1512, Cook County, Illinois",3687.0,1217.0,72.7,27.3,82.4,1.4,0.0,1.6,0.0,16.1,41.7,58.3,7.4,8.3,39.1,4.6,15.9,5.9,54671.0,20.0,80.0,13.8,17,031,151200
762,"Census Tract 1602, Cook County, Illinois",3093.0,1248.0,62.7,37.3,85.4,1.9,0.7,11.8,0.0,3.3,25.7,74.3,1.2,3.9,17.6,5.6,28.1,23.6,74219.0,19.5,80.5,13.2,17,031,160200
763,"Census Tract 1704, Cook County, Illinois",3765.0,1517.0,75.0,25.0,90.3,3.2,0.7,2.9,0.0,3.5,11.7,88.3,4.1,7.2,34.9,7.5,19.3,5.1,56645.0,19.7,80.3,17.8,17,031,170400
764,"Census Tract 1708, Cook County, Illinois",4060.0,1424.0,75.2,24.8,90.8,1.0,0.0,5.9,0.7,2.5,27.3,72.7,6.6,6.8,37.6,9.3,13.8,6.6,67391.0,18.9,81.1,11.8,17,031,170800
765,"Census Tract 1801, Cook County, Illinois",6210.0,2094.0,78.5,21.5,78.7,2.3,0.5,4.2,0.0,15.4,47.5,52.5,6.2,10.9,33.4,8.4,10.2,7.4,59286.0,19.6,80.4,12.4,17,031,180100
766,"Census Tract 8285.05, Cook County, Illinois",6458.0,2522.0,69.5,30.5,50.1,45.2,0.5,1.1,0.0,5.5,12.2,87.8,1.4,3.5,34.2,9.7,17.3,8.4,40508.0,24.6,75.4,21.2,17,031,828505
767,"Census Tract 8287.01, Cook County, Illinois",3844.0,1286.0,71.3,28.7,30.2,65.1,4.4,1.8,0.0,1.9,7.0,93.0,2.3,7.5,20.4,8.7,17.9,16.5,64531.0,24.8,75.2,12.7,17,031,828701
768,"Census Tract 8290, Cook County, Illinois",1310.0,460.0,29.8,70.2,2.0,97.4,0.5,0.0,0.0,0.1,1.5,98.5,5.3,15.9,41.7,4.9,5.8,0.3,17727.0,31.3,68.7,14.4,17,031,829000
769,"Census Tract 3204, Cook County, Illinois",3167.0,660.0,62.0,38.0,71.9,11.5,0.6,18.4,0.3,1.6,5.8,94.2,0.0,0.6,2.3,2.9,33.5,55.4,160833.0,1.7,98.3,5.8,17,031,320400
770,"Census Tract 205, Cook County, Illinois",6545.0,2144.0,26.5,73.5,49.6,17.6,0.0,35.7,0.2,5.6,30.0,70.0,17.8,11.1,25.2,3.4,22.1,11.2,40090.0,21.2,78.8,13.1,17,031,020500
771,"Census Tract 318, Cook County, Illinois",1771.0,936.0,43.5,56.5,83.9,2.2,0.7,9.8,0.1,5.2,9.7,90.3,3.0,3.3,9.6,4.8,44.8,25.8,69167.0,14.5,85.5,6.7,17,031,031800
772,"Census Tract 321, Cook County, Illinois",7117.0,3788.0,26.2,73.8,86.6,6.8,0.4,7.1,0.0,4.7,21.9,78.1,0.1,2.6,16.2,7.2,43.0,20.2,52335.0,7.8,92.2,11.9,17,031,032100
773,"Census Tract 401, Cook County, Illinois",3893.0,1599.0,50.3,49.7,86.2,6.0,1.3,5.2,0.0,3.5,19.8,80.2,4.3,6.6,12.3,4.3,35.1,23.3,79688.0,18.0,82.0,10.5,17,031,040100
774,"Census Tract 503, Cook County, Illinois",2562.0,1076.0,35.2,64.8,84.7,0.0,1.2,16.2,0.0,2.3,23.1,76.9,2.5,7.4,12.8,3.9,36.6,23.9,79183.0,20.8,79.2,11.3,17,031,050300
775,"Census Tract 512, Cook County, Illinois",1623.0,599.0,40.4,59.6,85.6,11.2,0.0,6.0,0.0,1.3,9.6,90.4,4.0,5.0,3.8,4.6,43.4,32.5,120865.0,24.4,75.6,4.6,17,031,051200
776,"Census Tract 602, Cook County, Illinois",2279.0,1107.0,29.1,70.9,92.0,2.1,0.9,6.8,0.1,1.1,20.0,80.0,4.8,1.4,5.5,3.2,49.5,24.4,69650.0,16.8,83.2,7.0,17,031,060200
777,"Census Tract 610, Cook County, Illinois",2085.0,983.0,27.3,72.7,92.2,2.4,0.5,6.4,0.0,0.7,17.1,82.9,0.8,0.0,5.3,0.3,49.4,31.0,108625.0,5.9,94.1,3.3,17,031,061000
778,"Census Tract 624, Cook County, Illinois",1433.0,671.0,48.9,51.1,92.5,1.9,0.4,6.8,0.7,0.8,2.5,97.5,2.0,1.0,2.6,2.1,51.8,39.1,138977.0,16.9,83.1,7.4,17,031,062400
779,"Census Tract 702, Cook County, Illinois",4084.0,2013.0,34.5,65.5,84.9,6.2,0.5,11.0,0.0,0.6,4.2,95.8,0.9,0.4,4.8,1.0,45.5,41.1,84668.0,12.9,87.1,5.4,17,031,070200
780,"Census Tract 703, Cook County, Illinois",3591.0,1631.0,38.9,61.1,92.4,1.8,0.4,7.0,0.0,1.9,4.0,96.0,0.3,0.5,4.0,1.6,55.9,32.4,120139.0,12.4,87.6,3.6,17,031,070300
781,"Census Tract 106, Cook County, Illinois",6515.0,2993.0,21.0,79.0,65.5,25.0,0.5,3.8,0.0,10.2,22.9,77.1,5.1,2.5,18.7,8.3,25.9,21.3,40576.0,14.2,85.8,5.8,17,031,010600
782,"Census Tract 204, Cook County, Illinois",4551.0,1743.0,51.4,48.6,57.1,23.8,1.1,17.9,0.0,3.7,17.9,82.1,7.2,5.2,23.7,3.5,26.4,20.6,59705.0,24.0,76.0,13.0,17,031,020400
783,"Census Tract 310, Cook County, Illinois",4078.0,1965.0,37.7,62.3,85.7,6.1,2.6,9.3,0.3,2.0,15.7,84.3,3.9,2.4,12.7,4.0,35.9,29.6,72964.0,13.2,86.8,10.3,17,031,031000
784,"Census Tract 403, Cook County, Illinois",2999.0,1079.0,72.1,27.9,67.2,4.7,0.2,33.1,0.0,2.2,13.0,87.0,4.7,6.2,12.1,7.3,29.3,24.5,96369.0,15.1,84.9,19.2,17,031,040300
785,"Census Tract 506, Cook County, Illinois",2238.0,1093.0,51.5,48.5,92.7,0.2,0.0,7.1,0.0,0.5,4.8,95.2,0.0,0.0,4.7,2.7,52.5,29.1,104955.0,14.0,86.0,5.2,17,031,050600
786,"Census Tract 605, Cook County, Illinois",1306.0,742.0,22.4,77.6,84.0,6.7,1.8,8.5,0.0,2.5,17.2,82.8,8.8,7.0,17.1,0.0,29.9,21.8,41818.0,13.2,86.8,27.9,17,031,060500
787,"Census Tract 609, Cook County, Illinois",7529.0,4690.0,38.8,61.2,85.6,7.4,2.2,4.1,0.0,3.9,17.4,82.6,0.7,4.2,9.8,6.8,40.3,27.4,57305.0,8.4,91.6,8.2,17,031,060900
788,"Census Tract 618, Cook County, Illinois",1212.0,716.0,25.7,74.3,81.6,13.7,1.4,8.5,0.0,4.0,12.7,87.3,2.5,1.2,9.8,5.3,44.3,26.4,65469.0,7.7,92.3,8.0,17,031,061800
789,"Census Tract 623, Cook County, Illinois",1728.0,710.0,49.7,50.3,90.7,2.3,0.0,10.8,0.0,1.3,5.4,94.6,0.0,0.5,3.9,2.1,51.2,37.5,136250.0,20.1,79.9,3.9,17,031,062300
790,"Census Tract 704, Cook County, Illinois",3228.0,1593.0,39.3,60.7,83.1,7.1,0.7,9.5,0.7,1.0,7.7,92.3,6.6,3.8,12.7,0.4,40.7,29.6,90125.0,10.0,90.0,15.7,17,031,070400
791,"Census Tract 706, Cook County, Illinois",3357.0,1297.0,70.4,29.6,94.8,1.5,0.0,4.0,0.0,0.3,10.4,89.6,0.6,0.4,1.0,0.0,50.0,41.3,151250.0,25.0,75.0,2.9,17,031,070600
792,"Census Tract 4005, Cook County, Illinois",1986.0,770.0,15.1,84.9,1.8,98.9,0.3,0.3,0.0,0.0,0.6,99.4,4.1,22.4,23.5,5.0,10.5,4.8,24907.0,38.5,61.5,6.5,17,031,400500
793,"Census Tract 4101, Cook County, Illinois",2025.0,1186.0,23.8,76.2,45.0,42.7,0.4,9.2,0.0,8.4,18.8,81.2,1.6,2.9,10.4,4.1,28.2,42.3,43723.0,10.4,89.6,14.9,17,031,410100
794,"Census Tract 4102, Cook County, Illinois",1562.0,659.0,14.7,85.3,52.5,24.5,0.8,21.4,0.0,3.8,13.0,87.0,0.0,1.9,6.9,3.9,21.3,49.1,40029.0,10.1,89.9,5.4,17,031,410200
795,"Census Tract 4106, Cook County, Illinois",2643.0,1078.0,34.4,65.6,56.2,32.9,0.4,15.9,0.4,0.3,9.0,91.0,2.3,5.8,11.0,2.9,30.1,39.1,33712.0,14.7,85.3,11.4,17,031,410600
796,"Census Tract 4110, Cook County, Illinois",3128.0,1806.0,50.8,49.2,55.3,37.3,1.2,7.4,0.0,2.4,8.4,91.6,0.0,1.5,1.9,3.4,24.3,52.1,71268.0,4.0,96.0,25.3,17,031,411000
797,"Census Tract 4308, Cook County, Illinois",1549.0,705.0,40.0,60.0,5.3,94.7,1.2,0.0,0.0,1.0,1.0,99.0,1.3,1.5,19.0,13.1,22.4,15.6,41875.0,17.2,82.8,14.7,17,031,430800
798,"Census Tract 5610, Cook County, Illinois",5541.0,2135.0,84.1,15.9,92.8,0.9,0.4,0.6,1.1,6.6,32.4,67.6,4.4,3.4,22.6,11.7,19.6,12.9,84863.0,20.1,79.9,18.1,17,031,561000
799,"Census Tract 6111, Cook County, Illinois",2307.0,745.0,29.1,70.9,56.4,16.6,0.0,0.5,0.0,29.2,78.1,21.9,16.7,6.7,60.0,2.4,3.0,0.4,24972.0,30.9,69.1,10.4,17,031,611100
800,"Census Tract 6114, Cook County, Illinois",3298.0,924.0,32.1,67.9,63.8,3.2,2.1,0.0,0.0,34.3,93.3,6.7,27.9,17.6,40.3,3.4,4.7,0.3,35016.0,33.6,66.4,7.2,17,031,611400
801,"Census Tract 6305, Cook County, Illinois",6464.0,1505.0,55.3,44.7,45.3,2.3,0.4,0.0,0.0,53.7,95.7,4.3,27.7,16.4,38.6,5.5,2.3,0.3,44063.0,32.3,67.7,6.6,17,031,630500
802,"Census Tract 6401, Cook County, Illinois",1600.0,464.0,44.8,55.2,68.8,4.5,0.8,0.7,0.0,25.9,62.9,37.1,7.1,10.1,34.4,12.5,11.7,2.2,57045.0,22.6,77.4,10.4,17,031,640100
803,"Census Tract 6406, Cook County, Illinois",4246.0,1677.0,49.7,50.3,71.8,1.5,0.4,1.0,0.0,29.6,49.6,50.4,8.5,12.8,37.0,4.4,9.2,4.7,42274.0,22.1,77.9,13.0,17,031,640600
804,"Census Tract 8051.07, Cook County, Illinois",6916.0,2923.0,22.5,77.5,63.1,7.2,2.1,16.0,0.0,18.8,34.5,65.5,12.7,7.9,21.3,6.1,20.0,8.2,50713.0,26.7,73.3,8.6,17,031,805107
805,"Census Tract 6903, Cook County, Illinois",2393.0,748.0,9.6,90.4,4.5,95.4,0.8,0.0,0.0,0.2,0.4,99.6,6.8,13.9,28.1,7.6,5.2,1.4,19904.0,28.6,71.4,16.5,17,031,690300
806,"Census Tract 6915, Cook County, Illinois",2013.0,781.0,28.0,72.0,1.0,97.5,0.0,0.0,0.0,1.9,2.3,97.7,5.6,14.6,35.1,6.1,8.4,3.7,20027.0,27.1,72.9,11.1,17,031,691500
807,"Census Tract 7101, Cook County, Illinois",1188.0,471.0,11.3,88.7,2.4,97.6,0.3,0.0,0.0,0.0,2.4,97.6,9.2,14.4,26.4,10.1,5.1,2.7,15524.0,31.8,68.2,10.0,17,031,710100
808,"Census Tract 7201, Cook County, Illinois",3381.0,1192.0,89.0,11.0,70.9,29.4,0.3,0.0,0.0,1.8,8.8,91.2,1.3,0.2,11.6,6.1,32.0,35.8,133636.0,25.0,75.0,19.8,17,031,720100
809,"Census Tract 7202, Cook County, Illinois",4043.0,1651.0,73.0,27.0,45.3,55.0,1.3,1.0,0.0,1.7,4.6,95.4,1.4,5.1,16.1,5.4,20.8,26.9,63295.0,20.1,79.9,17.5,17,031,720200
810,"Census Tract 7204, Cook County, Illinois",1953.0,665.0,94.9,5.1,94.6,2.0,1.0,0.8,0.0,3.2,5.2,94.8,0.5,1.3,20.6,10.2,25.8,18.8,95481.0,26.0,74.0,9.9,17,031,720400
811,"Census Tract 7207, Cook County, Illinois",3280.0,1436.0,49.0,51.0,37.1,62.7,0.8,1.6,0.0,0.3,2.7,97.3,1.7,1.7,15.6,11.8,26.6,19.9,61438.0,21.2,78.8,13.0,17,031,720700
812,"Census Tract 1404, Cook County, Illinois",6884.0,2280.0,63.6,36.4,70.6,0.8,1.1,22.6,0.2,11.4,33.7,66.3,8.1,5.7,27.0,9.0,20.7,13.3,73906.0,22.2,77.8,13.0,17,031,140400
813,"Census Tract 1408, Cook County, Illinois",6800.0,2600.0,49.3,50.7,70.9,8.7,0.2,11.2,0.0,14.0,36.8,63.2,8.0,7.0,19.9,3.7,29.7,18.5,69545.0,18.5,81.5,8.9,17,031,140800
814,"Census Tract 1502, Cook County, Illinois",7701.0,2972.0,51.7,48.3,82.9,6.5,0.6,7.8,0.0,10.0,28.1,71.9,5.1,5.2,22.3,9.1,22.9,12.3,64545.0,18.5,81.5,10.3,17,031,150200
815,"Census Tract 1607, Cook County, Illinois",6533.0,2251.0,48.7,51.3,71.7,6.4,1.1,14.1,0.3,11.1,41.1,58.9,13.0,4.5,22.6,5.5,26.6,12.6,65281.0,16.4,83.6,11.0,17,031,160700
816,"Census Tract 1610, Cook County, Illinois",2027.0,809.0,53.4,46.6,82.2,2.8,0.9,4.9,0.0,14.1,37.6,62.4,0.7,4.7,18.9,4.5,29.0,20.1,73342.0,23.7,76.3,9.7,17,031,161000
817,"Census Tract 1703, Cook County, Illinois",5496.0,1848.0,65.6,34.4,87.6,0.5,0.2,4.9,0.0,7.8,37.5,62.5,6.0,4.9,34.1,10.6,19.8,10.5,59554.0,26.1,73.9,14.7,17,031,170300
818,"Census Tract 4206, Cook County, Illinois",2017.0,919.0,14.7,85.3,5.2,95.8,0.6,0.3,0.6,1.4,3.6,96.4,2.4,6.6,34.4,5.7,10.1,8.1,19801.0,29.1,70.9,13.9,17,031,420600
819,"Census Tract 4408, Cook County, Illinois",1553.0,686.0,27.7,72.3,0.6,98.6,0.0,0.8,0.0,0.0,0.0,100.0,0.8,15.1,33.3,7.1,9.0,4.6,19833.0,21.5,78.5,12.4,17,031,440800
820,"Census Tract 8239.01, Cook County, Illinois",3735.0,1484.0,93.6,6.4,87.9,2.0,1.7,8.9,0.3,1.7,4.1,95.9,1.3,2.4,22.8,10.9,24.2,16.9,79533.0,17.1,82.9,31.6,17,031,823901
821,"Census Tract 8246.01, Cook County, Illinois",4820.0,1798.0,82.6,17.4,94.7,1.2,1.7,0.4,0.0,3.7,16.4,83.6,1.9,9.7,30.6,10.2,13.5,3.7,73235.0,20.5,79.5,14.4,17,031,824601
822,"Census Tract 8247.02, Cook County, Illinois",5700.0,2024.0,77.3,22.7,81.5,13.9,2.4,1.5,0.0,4.1,25.5,74.5,8.2,6.5,37.6,12.7,9.9,2.5,48257.0,22.1,77.9,13.2,17,031,824702
823,"Census Tract 2002, Cook County, Illinois",4805.0,1596.0,42.4,57.6,42.6,4.3,0.5,2.3,0.0,51.6,85.2,14.8,20.0,10.5,33.6,5.0,7.4,4.0,37346.0,18.1,81.9,9.2,17,031,200200
824,"Census Tract 2214, Cook County, Illinois",3067.0,1322.0,42.1,57.9,85.5,5.2,0.0,3.9,0.4,7.6,48.7,51.3,5.6,4.4,18.9,6.0,35.2,17.8,70313.0,22.0,78.0,5.2,17,031,221400
825,"Census Tract 2303, Cook County, Illinois",1033.0,263.0,32.3,67.7,34.1,0.0,1.9,0.3,0.0,64.0,90.2,9.8,25.8,9.9,29.4,4.6,10.4,4.1,41033.0,36.8,63.2,6.1,17,031,230300
826,"Census Tract 2309, Cook County, Illinois",5330.0,1832.0,27.2,72.8,38.4,18.7,1.1,4.9,0.5,41.1,59.3,40.7,10.3,8.5,27.7,4.9,20.1,9.6,38611.0,28.8,71.2,7.2,17,031,230900
827,"Census Tract 2311, Cook County, Illinois",1348.0,362.0,43.9,56.1,20.5,56.6,0.2,0.0,0.0,23.2,39.2,60.8,5.9,14.6,41.9,2.2,6.1,5.9,33750.0,30.2,69.8,9.8,17,031,231100
828,"Census Tract 2406, Cook County, Illinois",1644.0,620.0,57.9,42.1,85.5,10.3,1.9,3.3,0.0,2.0,36.4,63.6,4.6,5.3,18.1,4.5,35.8,25.7,103333.0,21.5,78.5,5.7,17,031,240600
829,"Census Tract 2434, Cook County, Illinois",2804.0,1311.0,53.2,46.8,73.6,11.6,3.2,8.3,0.0,11.7,30.0,70.0,3.3,5.3,11.6,3.6,32.2,30.7,87708.0,17.3,82.7,6.8,17,031,243400
830,"Census Tract 2502, Cook County, Illinois",2748.0,774.0,58.7,41.3,15.8,56.6,0.0,1.1,0.0,27.5,41.0,59.0,13.2,15.3,36.0,7.1,7.5,5.1,45859.0,28.8,71.2,9.0,17,031,250200
831,"Census Tract 2507, Cook County, Illinois",5194.0,2026.0,36.6,63.4,4.7,88.2,0.0,0.0,0.0,8.0,11.8,88.2,3.1,8.1,38.3,12.7,7.6,3.3,31370.0,19.3,80.7,13.8,17,031,250700
832,"Census Tract 2513, Cook County, Illinois",4446.0,1452.0,50.7,49.3,9.1,80.9,0.2,0.0,0.0,10.2,15.4,84.6,7.9,14.8,41.7,5.3,6.6,2.9,29255.0,16.8,83.2,17.1,17,031,251300
833,"Census Tract 2827, Cook County, Illinois",2290.0,773.0,49.8,50.2,29.6,54.4,1.4,13.1,0.0,6.7,25.1,74.9,6.4,9.2,21.4,4.0,23.2,16.6,67467.0,25.6,74.4,9.3,17,031,282700
834,"Census Tract 314, Cook County, Illinois",4958.0,3087.0,52.6,47.4,76.0,13.0,0.1,10.4,0.0,2.5,7.7,92.3,0.5,3.7,6.7,4.4,43.1,34.9,68899.0,5.1,94.9,19.0,17,031,031400
835,"Census Tract 513, Cook County, Illinois",2783.0,1125.0,71.6,28.4,95.8,0.0,0.5,4.7,0.0,1.4,6.7,93.3,0.4,1.2,5.2,1.8,46.8,37.9,149271.0,24.9,75.1,5.1,17,031,051300
836,"Census Tract 632, Cook County, Illinois",7045.0,4215.0,35.1,64.9,88.6,3.9,0.6,9.0,0.0,1.6,7.2,92.8,0.1,2.0,4.7,3.3,42.1,35.3,64322.0,7.8,92.2,14.8,17,031,063200
837,"Census Tract 707, Cook County, Illinois",4440.0,1757.0,48.1,51.9,83.5,7.3,0.7,9.6,0.0,1.1,14.8,85.2,2.1,1.4,10.0,2.1,44.7,31.1,122571.0,23.2,76.8,3.9,17,031,070700
838,"Census Tract 711, Cook County, Illinois",3200.0,1055.0,46.4,53.6,86.8,4.3,1.0,11.3,0.4,3.0,5.8,94.2,0.0,0.0,2.3,1.5,57.7,33.9,116483.0,12.7,87.3,5.7,17,031,071100
839,"Census Tract 714, Cook County, Illinois",4749.0,2853.0,37.1,62.9,86.9,6.8,1.1,8.3,0.0,1.0,8.3,91.7,1.4,1.8,5.8,2.6,42.7,39.0,71701.0,6.8,93.2,13.8,17,031,071400
840,"Census Tract 3805, Cook County, Illinois",800.0,305.0,0.0,100.0,0.5,99.1,0.0,0.4,0.0,0.0,0.5,99.5,2.8,20.3,39.7,2.5,9.4,1.3,19358.0,36.1,63.9,9.4,17,031,380500
841,"Census Tract 3814, Cook County, Illinois",1660.0,672.0,26.9,73.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.7,10.3,20.6,19.3,11.0,8.4,38167.0,29.8,70.2,6.3,17,031,381400
842,"Census Tract 3818, Cook County, Illinois",1034.0,537.0,17.3,82.7,4.4,94.5,0.6,0.6,0.0,0.0,0.1,99.9,3.9,8.9,23.7,6.7,13.2,14.4,36375.0,14.9,85.1,11.5,17,031,381800
843,"Census Tract 3905, Cook County, Illinois",1462.0,726.0,27.0,73.0,21.1,71.7,0.4,7.0,0.0,0.8,4.2,95.8,0.7,3.3,8.6,5.2,27.6,39.2,44231.0,17.9,82.1,10.2,17,031,390500
844,"Census Tract 3907, Cook County, Illinois",5377.0,3287.0,35.8,64.2,20.9,56.3,0.3,24.0,0.0,2.0,2.6,97.4,0.5,2.6,9.2,8.8,27.9,40.2,53015.0,7.7,92.3,25.9,17,031,390700
845,"Census Tract 4105, Cook County, Illinois",2463.0,1177.0,28.1,71.9,48.7,38.0,1.5,14.0,0.0,2.1,6.9,93.1,0.0,5.6,8.5,4.1,22.8,46.1,47614.0,12.5,87.5,9.7,17,031,410500
846,"Census Tract 4112, Cook County, Illinois",1681.0,752.0,50.3,49.7,66.5,15.9,0.8,21.4,0.0,0.7,3.4,96.6,2.6,2.3,1.4,1.8,15.7,70.9,84333.0,18.0,82.0,13.6,17,031,411200
847,"Census Tract 4207, Cook County, Illinois",3269.0,1198.0,17.0,83.0,3.8,93.8,1.0,0.0,0.0,2.1,1.0,99.0,4.8,18.6,23.9,11.0,7.4,8.4,19042.0,31.9,68.1,11.0,17,031,420700
848,"Census Tract 4503, Cook County, Illinois",3650.0,1361.0,68.0,32.0,1.9,99.7,0.0,0.0,0.0,0.0,0.0,100.0,3.4,11.9,23.4,4.8,14.8,5.7,45156.0,18.8,81.2,24.3,17,031,450300
849,"Census Tract 5003, Cook County, Illinois",1417.0,729.0,54.3,45.7,61.7,40.4,1.8,0.7,0.0,1.6,19.1,80.9,5.9,7.1,19.4,3.2,27.2,15.1,41587.0,16.1,83.9,15.7,17,031,500300
850,"Census Tract 5205, Cook County, Illinois",5112.0,1560.0,75.6,24.4,88.4,6.2,0.6,0.0,0.0,10.2,68.4,31.6,13.3,7.1,32.5,4.1,14.3,4.7,62203.0,28.2,71.8,10.9,17,031,520500
851,"Census Tract 5304, Cook County, Illinois",1973.0,721.0,83.6,16.4,2.8,95.8,0.0,0.7,0.0,1.7,1.7,98.3,4.7,5.5,27.2,4.7,14.7,12.5,48036.0,21.5,78.5,18.8,17,031,530400
852,"Census Tract 5501, Cook County, Illinois",6523.0,2449.0,65.2,34.8,90.9,5.4,0.3,0.3,0.0,4.0,56.2,43.8,10.0,5.1,39.5,7.7,9.2,4.5,56445.0,19.0,81.0,11.3,17,031,550100
853,"Census Tract 5602, Cook County, Illinois",1724.0,600.0,82.7,17.3,26.6,62.1,0.4,0.4,0.0,11.2,30.6,69.4,9.1,11.0,39.2,7.5,10.9,5.8,48333.0,17.6,82.4,20.5,17,031,560200
854,"Census Tract 5604, Cook County, Illinois",1727.0,456.0,91.0,9.0,66.1,3.4,2.1,4.9,0.0,24.7,71.8,28.2,25.9,9.9,27.6,3.8,10.2,2.3,52969.0,25.0,75.0,11.4,17,031,560400
855,"Census Tract 5701, Cook County, Illinois",1294.0,385.0,61.3,38.7,52.9,1.9,5.4,10.0,0.0,33.8,71.5,28.5,21.7,9.3,32.5,5.3,10.0,0.9,54792.0,28.0,72.0,4.8,17,031,570100
856,"Census Tract 5808, Cook County, Illinois",2123.0,550.0,38.0,62.0,52.6,0.2,2.4,0.6,0.0,44.9,94.7,5.3,34.5,12.3,33.5,3.7,4.4,1.7,40238.0,27.6,72.4,5.4,17,031,580800
857,"Census Tract 6110, Cook County, Illinois",918.0,296.0,31.4,68.6,50.4,44.8,0.0,0.0,0.0,4.8,44.9,55.1,15.5,15.1,42.1,4.0,6.7,0.0,20813.0,29.3,70.7,14.8,17,031,611000
858,"Census Tract 8264.01, Cook County, Illinois",3927.0,1338.0,57.8,42.2,6.7,91.6,0.3,0.3,0.0,1.0,5.6,94.4,3.8,7.8,25.9,10.4,14.4,2.6,52021.0,23.2,76.8,10.0,17,031,826401
859,"Census Tract 8269.01, Cook County, Illinois",1767.0,741.0,47.9,52.1,11.8,72.0,0.0,0.0,0.0,16.5,28.2,71.8,4.0,18.9,49.0,3.1,2.6,1.3,17679.0,28.5,71.5,16.2,17,031,826901
860,"Census Tract 8270, Cook County, Illinois",3641.0,1325.0,54.3,45.7,6.7,87.6,0.5,0.2,0.0,5.6,10.5,89.5,6.6,12.7,27.4,6.7,12.1,4.1,29461.0,27.9,72.1,11.2,17,031,827000
861,"Census Tract 8283, Cook County, Illinois",3268.0,1410.0,75.1,24.9,68.9,27.3,0.6,1.9,0.0,2.6,9.9,90.1,2.8,5.4,39.8,5.6,12.7,5.8,55595.0,16.2,83.8,19.0,17,031,828300
862,"Census Tract 7403, Cook County, Illinois",4957.0,1724.0,88.5,11.5,95.6,2.4,0.6,0.7,0.0,1.6,6.9,93.1,1.3,1.2,20.1,7.7,23.3,15.1,110268.0,27.8,72.2,11.1,17,031,740300
863,"Census Tract 4602, Cook County, Illinois",2678.0,835.0,38.2,61.8,49.9,42.6,0.0,0.0,0.0,10.0,48.8,51.2,12.5,19.7,32.5,7.2,7.1,3.3,27925.0,28.1,71.9,8.0,17,031,460200
864,"Census Tract 4804, Cook County, Illinois",5662.0,2220.0,86.4,13.6,3.1,96.6,0.0,0.0,0.0,0.8,1.4,98.6,9.5,2.0,24.4,8.6,18.4,9.8,51520.0,12.9,87.1,24.4,17,031,480400
865,"Census Tract 5202, Cook County, Illinois",3572.0,991.0,39.9,60.1,85.6,8.4,0.3,0.8,0.0,6.4,82.3,17.7,20.9,14.9,36.0,4.6,3.3,1.6,36228.0,35.1,64.9,8.9,17,031,520200
866,"Census Tract 5206, Cook County, Illinois",2824.0,801.0,81.8,18.2,94.2,0.3,0.5,0.8,0.0,4.9,77.4,22.6,13.6,11.2,40.0,7.3,6.6,4.2,42764.0,29.0,71.0,17.8,17,031,520600
867,"Census Tract 5603, Cook County, Illinois",3283.0,959.0,88.3,11.7,60.6,3.3,1.5,3.4,0.0,33.8,66.0,34.0,15.7,9.0,26.8,8.9,13.1,3.7,52313.0,26.0,74.0,12.5,17,031,560300
868,"Census Tract 5608, Cook County, Illinois",6219.0,2140.0,77.1,22.9,74.5,2.6,1.1,0.2,0.2,23.4,52.5,47.5,10.7,9.1,32.6,5.5,12.8,6.4,66643.0,24.6,75.4,14.2,17,031,560800
869,"Census Tract 5802, Cook County, Illinois",3534.0,888.0,53.6,46.4,45.8,2.5,0.5,11.9,0.0,43.0,81.1,18.9,29.0,14.6,31.6,4.9,6.3,1.4,45179.0,32.9,67.1,8.2,17,031,580200
870,"Census Tract 5804, Cook County, Illinois",4551.0,1486.0,54.3,45.7,49.8,4.0,2.0,11.8,0.0,36.3,76.7,23.3,18.5,15.3,35.0,4.4,9.4,4.5,37462.0,30.1,69.9,11.5,17,031,580400
871,"Census Tract 4606, Cook County, Illinois",1044.0,355.0,40.0,60.0,26.0,72.2,0.0,0.0,0.0,1.8,20.4,79.6,9.0,3.4,35.4,4.9,11.0,3.2,36161.0,22.7,77.3,13.4,17,031,460600
872,"Census Tract 4309, Cook County, Illinois",1356.0,642.0,36.9,63.1,2.0,98.4,0.5,0.0,0.0,0.0,0.0,100.0,0.1,8.2,19.8,9.1,18.9,7.3,34286.0,22.0,78.0,15.7,17,031,430900
873,"Census Tract 4403, Cook County, Illinois",4775.0,1990.0,62.3,37.7,1.8,98.9,0.0,1.1,0.0,0.0,0.0,100.0,0.8,5.9,25.3,10.7,18.6,11.7,55259.0,16.4,83.6,19.5,17,031,440300
